sample_index,landmark_index,type,pred,type0_0,type0_1,type1_0,type1_1,type0_precision,type0_recall,type0_f1,type0_num,type1_precision,type1_recall,type1_f1,type1_num,overall_precision,overall_recall,overall_f1
128,17,wt-at,0,37,5,1,34,0.973684211,0.880952381,0.925,42,0.871794872,0.971428571,0.918918919,35,0.927370875,0.922077922,0.922235872
128,18,wt-at,0,39,3,1,34,0.975,0.928571429,0.951219512,42,0.918918919,0.971428571,0.944444444,35,0.9495086,0.948051948,0.948139936
128,19,wt-at,0,27,15,4,31,0.870967742,0.642857143,0.739726027,42,0.673913043,0.885714286,0.765432099,35,0.781397424,0.753246753,0.751410605
128,20,wt-at,0,24,18,3,32,0.888888889,0.571428571,0.695652174,42,0.64,0.914285714,0.752941176,35,0.775757576,0.727272727,0.72169263
128,21,wt-at,0,38,4,3,32,0.926829268,0.904761905,0.915662651,42,0.888888889,0.914285714,0.901408451,35,0.909583641,0.909090909,0.909183469
128,22,wt-at,0,42,0,4,31,0.913043478,1,0.954545455,42,1,0.885714286,0.939393939,35,0.95256917,0.948051948,0.947658402
128,23,wt-at,0,42,0,2,33,0.954545455,1,0.976744186,42,1,0.942857143,0.970588235,35,0.975206612,0.974025974,0.973946027
128,24,wt-at,0,41,1,1,34,0.976190476,0.976190476,0.976190476,42,0.971428571,0.971428571,0.971428571,35,0.974025974,0.974025974,0.974025974
128,25,wt-at,0,31,11,6,29,0.837837838,0.738095238,0.784810127,42,0.725,0.828571429,0.773333333,35,0.786547912,0.779220779,0.779593402
128,26,wt-at,0,34,8,6,29,0.85,0.80952381,0.829268293,42,0.783783784,0.828571429,0.805555556,35,0.81990172,0.818181818,0.818489776
128,27,wt-at,0,37,5,8,27,0.822222222,0.880952381,0.850574713,42,0.84375,0.771428571,0.805970149,35,0.832007576,0.831168831,0.830299911
128,28,wt-at,0,37,5,9,26,0.804347826,0.880952381,0.840909091,42,0.838709677,0.742857143,0.787878788,35,0.819966849,0.818181818,0.816804408
128,29,wt-at,0,36,6,9,26,0.8,0.857142857,0.827586207,42,0.8125,0.742857143,0.776119403,35,0.805681818,0.805194805,0.804192205
128,30,wt-at,0,33,9,9,26,0.785714286,0.785714286,0.785714286,42,0.742857143,0.742857143,0.742857143,35,0.766233766,0.766233766,0.766233766
128,31,wt-at,0,41,1,9,26,0.82,0.976190476,0.891304348,42,0.962962963,0.742857143,0.838709677,35,0.884983165,0.87012987,0.867397679
128,32,wt-at,0,29,13,4,31,0.878787879,0.69047619,0.773333333,42,0.704545455,0.885714286,0.784810127,35,0.799586777,0.779220779,0.778550058
128,33,wt-at,0,35,7,9,26,0.795454545,0.833333333,0.813953488,42,0.787878788,0.742857143,0.764705882,35,0.792011019,0.792207792,0.791568213
128,34,wt-at,0,38,4,9,26,0.808510638,0.904761905,0.853932584,42,0.866666667,0.742857143,0.8,35,0.834945197,0.831168831,0.829417773
128,35,wt-at,0,38,4,8,27,0.826086957,0.904761905,0.863636364,42,0.870967742,0.771428571,0.818181818,35,0.846487314,0.844155844,0.842975207
128,36,wt-at,0,37,5,15,20,0.711538462,0.880952381,0.787234043,42,0.8,0.571428571,0.666666667,35,0.751748252,0.74025974,0.73243069
128,37,wt-at,0,35,7,8,27,0.813953488,0.833333333,0.823529412,42,0.794117647,0.771428571,0.782608696,35,0.804937197,0.805194805,0.804929086
128,38,wt-at,0,34,8,14,21,0.708333333,0.80952381,0.755555556,42,0.724137931,0.6,0.65625,35,0.715517241,0.714285714,0.710416667
128,39,wt-at,0,37,5,15,20,0.711538462,0.880952381,0.787234043,42,0.8,0.571428571,0.666666667,35,0.751748252,0.74025974,0.73243069
128,40,wt-at,0,39,3,11,24,0.78,0.928571429,0.847826087,42,0.888888889,0.685714286,0.774193548,35,0.829494949,0.818181818,0.814356751
128,41,wt-at,0,34,8,7,28,0.829268293,0.80952381,0.819277108,42,0.777777778,0.8,0.788732394,35,0.805863513,0.805194805,0.805393147
128,42,wt-at,0,35,7,12,23,0.744680851,0.833333333,0.786516854,42,0.766666667,0.657142857,0.707692308,35,0.754674404,0.753246753,0.750687515
128,43,wt-at,0,27,15,11,24,0.710526316,0.642857143,0.675,42,0.615384615,0.685714286,0.648648649,35,0.667280088,0.662337662,0.663022113
128,44,wt-at,0,36,6,23,12,0.610169492,0.857142857,0.712871287,42,0.666666667,0.342857143,0.452830189,35,0.635850026,0.623376623,0.594670788
128,45,wt-at,0,32,10,10,25,0.761904762,0.761904762,0.761904762,42,0.714285714,0.714285714,0.714285714,35,0.74025974,0.74025974,0.74025974
128,46,wt-at,0,34,8,9,26,0.790697674,0.80952381,0.8,42,0.764705882,0.742857143,0.753623188,35,0.778883223,0.779220779,0.778919631
128,47,wt-at,0,36,6,11,24,0.765957447,0.857142857,0.808988764,42,0.8,0.685714286,0.738461538,35,0.781431335,0.779220779,0.776930934
128,48,wt-at,0,34,8,7,28,0.829268293,0.80952381,0.819277108,42,0.777777778,0.8,0.788732394,35,0.805863513,0.805194805,0.805393147
128,49,wt-at,0,37,5,11,24,0.770833333,0.880952381,0.822222222,42,0.827586207,0.685714286,0.75,35,0.796630094,0.792207792,0.789393939
128,50,wt-at,0,36,6,13,22,0.734693878,0.857142857,0.791208791,42,0.785714286,0.628571429,0.698412698,35,0.757884972,0.753246753,0.749028749
128,51,wt-at,0,34,8,10,25,0.772727273,0.80952381,0.790697674,42,0.757575758,0.714285714,0.735294118,35,0.76584022,0.766233766,0.76551424
128,52,wt-at,0,32,10,10,25,0.761904762,0.761904762,0.761904762,42,0.714285714,0.714285714,0.714285714,35,0.74025974,0.74025974,0.74025974
128,53,wt-at,1,36,6,8,27,0.818181818,0.857142857,0.837209302,42,0.818181818,0.771428571,0.794117647,35,0.818181818,0.818181818,0.817622186
128,54,wt-at,0,28,14,11,24,0.717948718,0.666666667,0.691358025,42,0.631578947,0.685714286,0.657534247,35,0.678689731,0.675324675,0.67598358
128,55,wt-at,0,33,9,13,22,0.717391304,0.785714286,0.75,42,0.709677419,0.628571429,0.666666667,35,0.713884993,0.714285714,0.712121212
128,56,wt-at,0,35,7,7,28,0.833333333,0.833333333,0.833333333,42,0.8,0.8,0.8,35,0.818181818,0.818181818,0.818181818
128,57,wt-at,0,38,4,14,21,0.730769231,0.904761905,0.808510638,42,0.84,0.6,0.7,35,0.78041958,0.766233766,0.759187621
128,58,wt-at,0,33,9,7,28,0.825,0.785714286,0.804878049,42,0.756756757,0.8,0.777777778,35,0.793980344,0.792207792,0.792559744
128,59,wt-at,0,39,3,16,19,0.709090909,0.928571429,0.804123711,42,0.863636364,0.542857143,0.666666667,35,0.779338843,0.753246753,0.741643236
128,60,wt-at,0,36,6,12,23,0.75,0.857142857,0.8,42,0.793103448,0.657142857,0.71875,35,0.769592476,0.766233766,0.763068182
128,61,wt-at,0,34,8,8,27,0.80952381,0.80952381,0.80952381,42,0.771428571,0.771428571,0.771428571,35,0.792207792,0.792207792,0.792207792
128,62,wt-at,0,35,7,9,26,0.795454545,0.833333333,0.813953488,42,0.787878788,0.742857143,0.764705882,35,0.792011019,0.792207792,0.791568213
128,63,wt-at,0,28,14,8,27,0.777777778,0.666666667,0.717948718,42,0.658536585,0.771428571,0.710526316,35,0.723577236,0.714285714,0.714574899
128,64,wt-at,0,34,8,10,25,0.772727273,0.80952381,0.790697674,42,0.757575758,0.714285714,0.735294118,35,0.76584022,0.766233766,0.76551424
128,65,wt-at,0,37,5,8,27,0.822222222,0.880952381,0.850574713,42,0.84375,0.771428571,0.805970149,35,0.832007576,0.831168831,0.830299911
128,66,wt-at,0,36,6,11,24,0.765957447,0.857142857,0.808988764,42,0.8,0.685714286,0.738461538,35,0.781431335,0.779220779,0.776930934
128,67,wt-at,0,30,12,12,23,0.714285714,0.714285714,0.714285714,42,0.657142857,0.657142857,0.657142857,35,0.688311688,0.688311688,0.688311688
128,68,wt-at,0,35,7,21,14,0.625,0.833333333,0.714285714,42,0.666666667,0.4,0.5,35,0.643939394,0.636363636,0.616883117
128,69,wt-at,0,38,4,12,23,0.76,0.904761905,0.826086957,42,0.851851852,0.657142857,0.741935484,35,0.801750842,0.792207792,0.787836287
128,70,wt-at,0,34,8,13,22,0.723404255,0.80952381,0.764044944,42,0.733333333,0.628571429,0.676923077,35,0.727917473,0.727272727,0.724444095
128,71,wt-at,0,31,11,10,25,0.756097561,0.738095238,0.746987952,42,0.694444444,0.714285714,0.704225352,35,0.728073417,0.727272727,0.727550406
128,72,wt-at,0,33,9,12,23,0.733333333,0.785714286,0.75862069,42,0.71875,0.657142857,0.686567164,35,0.726704545,0.727272727,0.725869087
128,73,wt-at,0,36,6,15,20,0.705882353,0.857142857,0.774193548,42,0.769230769,0.571428571,0.655737705,35,0.734677088,0.727272727,0.720349983
128,74,wt-at,1,39,3,13,22,0.75,0.928571429,0.829787234,42,0.88,0.628571429,0.733333333,35,0.809090909,0.792207792,0.785944552
128,75,wt-at,0,36,6,21,14,0.631578947,0.857142857,0.727272727,42,0.7,0.4,0.509090909,35,0.662679426,0.649350649,0.628099174
128,76,wt-at,0,33,9,21,14,0.611111111,0.785714286,0.6875,42,0.608695652,0.4,0.482758621,35,0.610013175,0.61038961,0.594435737
128,77,wt-at,0,32,10,9,26,0.780487805,0.761904762,0.771084337,42,0.722222222,0.742857143,0.732394366,35,0.754003449,0.753246753,0.753497987
128,78,wt-at,0,34,8,12,23,0.739130435,0.80952381,0.772727273,42,0.741935484,0.657142857,0.696969697,35,0.740405457,0.74025974,0.738292011
128,79,wt-at,0,36,6,15,20,0.705882353,0.857142857,0.774193548,42,0.769230769,0.571428571,0.655737705,35,0.734677088,0.727272727,0.720349983
128,80,wt-at,1,36,6,12,23,0.75,0.857142857,0.8,42,0.793103448,0.657142857,0.71875,35,0.769592476,0.766233766,0.763068182
128,81,wt-at,0,38,4,15,20,0.716981132,0.904761905,0.8,42,0.833333333,0.571428571,0.677966102,35,0.769868496,0.753246753,0.744530046
128,82,wt-at,1,38,4,17,18,0.690909091,0.904761905,0.783505155,42,0.818181818,0.514285714,0.631578947,35,0.748760331,0.727272727,0.714447788
128,83,wt-at,0,38,4,18,17,0.678571429,0.904761905,0.775510204,42,0.80952381,0.485714286,0.607142857,35,0.738095238,0.714285714,0.698979592
128,84,wt-at,0,39,3,19,16,0.672413793,0.928571429,0.78,42,0.842105263,0.457142857,0.592592593,35,0.749546279,0.714285714,0.694814815
128,85,wt-at,0,25,17,6,29,0.806451613,0.595238095,0.684931507,42,0.630434783,0.828571429,0.716049383,35,0.726443963,0.701298701,0.699075996
128,86,wt-at,0,35,7,15,20,0.7,0.833333333,0.760869565,42,0.740740741,0.571428571,0.64516129,35,0.718518519,0.714285714,0.708274895
128,87,wt-at,0,37,5,14,21,0.725490196,0.880952381,0.795698925,42,0.807692308,0.6,0.68852459,35,0.762854792,0.753246753,0.746983318
128,88,wt-at,1,34,8,7,28,0.829268293,0.80952381,0.819277108,42,0.777777778,0.8,0.788732394,35,0.805863513,0.805194805,0.805393147
128,89,wt-at,0,39,3,16,19,0.709090909,0.928571429,0.804123711,42,0.863636364,0.542857143,0.666666667,35,0.779338843,0.753246753,0.741643236
128,90,wt-at,0,33,9,13,22,0.717391304,0.785714286,0.75,42,0.709677419,0.628571429,0.666666667,35,0.713884993,0.714285714,0.712121212
128,91,wt-at,0,34,8,11,24,0.755555556,0.80952381,0.781609195,42,0.75,0.685714286,0.71641791,35,0.753030303,0.753246753,0.751976793
128,92,wt-at,0,34,8,14,21,0.708333333,0.80952381,0.755555556,42,0.724137931,0.6,0.65625,35,0.715517241,0.714285714,0.710416667
128,93,wt-at,0,35,7,14,21,0.714285714,0.833333333,0.769230769,42,0.75,0.6,0.666666667,35,0.730519481,0.727272727,0.722610723
128,94,wt-at,0,33,9,9,26,0.785714286,0.785714286,0.785714286,42,0.742857143,0.742857143,0.742857143,35,0.766233766,0.766233766,0.766233766
128,95,wt-at,0,39,3,11,24,0.78,0.928571429,0.847826087,42,0.888888889,0.685714286,0.774193548,35,0.829494949,0.818181818,0.814356751
128,96,wt-at,0,33,9,9,26,0.785714286,0.785714286,0.785714286,42,0.742857143,0.742857143,0.742857143,35,0.766233766,0.766233766,0.766233766
128,97,wt-at,0,38,4,11,24,0.775510204,0.904761905,0.835164835,42,0.857142857,0.685714286,0.761904762,35,0.812615955,0.805194805,0.801864802
128,98,wt-at,0,35,7,16,19,0.68627451,0.833333333,0.752688172,42,0.730769231,0.542857143,0.62295082,35,0.706499383,0.701298701,0.693716648
128,99,wt-at,0,36,6,13,22,0.734693878,0.857142857,0.791208791,42,0.785714286,0.628571429,0.698412698,35,0.757884972,0.753246753,0.749028749
128,100,wt-at,0,39,3,14,21,0.735849057,0.928571429,0.821052632,42,0.875,0.6,0.711864407,35,0.799099485,0.779220779,0.77142162
128,101,wt-at,0,37,5,13,22,0.74,0.880952381,0.804347826,42,0.814814815,0.628571429,0.709677419,35,0.774006734,0.766233766,0.761315823
128,102,wt-at,0,34,8,8,27,0.80952381,0.80952381,0.80952381,42,0.771428571,0.771428571,0.771428571,35,0.792207792,0.792207792,0.792207792
128,103,wt-at,0,37,5,14,21,0.725490196,0.880952381,0.795698925,42,0.807692308,0.6,0.68852459,35,0.762854792,0.753246753,0.746983318
128,104,wt-at,0,33,9,4,31,0.891891892,0.785714286,0.835443038,42,0.775,0.885714286,0.826666667,35,0.838759214,0.831168831,0.831453778
128,105,wt-at,0,37,5,2,33,0.948717949,0.880952381,0.913580247,42,0.868421053,0.942857143,0.904109589,35,0.91221936,0.909090909,0.909275402
128,106,wt-at,0,34,8,7,28,0.829268293,0.80952381,0.819277108,42,0.777777778,0.8,0.788732394,35,0.805863513,0.805194805,0.805393147
128,107,wt-at,0,32,10,10,25,0.761904762,0.761904762,0.761904762,42,0.714285714,0.714285714,0.714285714,35,0.74025974,0.74025974,0.74025974
128,108,wt-at,0,40,2,19,16,0.677966102,0.952380952,0.792079208,42,0.888888889,0.457142857,0.603773585,35,0.773840096,0.727272727,0.706485743
128,109,wt-at,0,35,7,8,27,0.813953488,0.833333333,0.823529412,42,0.794117647,0.771428571,0.782608696,35,0.804937197,0.805194805,0.804929086
128,110,wt-at,0,37,5,13,22,0.74,0.880952381,0.804347826,42,0.814814815,0.628571429,0.709677419,35,0.774006734,0.766233766,0.761315823
128,111,wt-at,0,37,5,10,25,0.787234043,0.880952381,0.831460674,42,0.833333333,0.714285714,0.769230769,35,0.808188266,0.805194805,0.803174354
128,112,wt-at,0,34,8,6,29,0.85,0.80952381,0.829268293,42,0.783783784,0.828571429,0.805555556,35,0.81990172,0.818181818,0.818489776
128,113,wt-at,0,36,6,4,31,0.9,0.857142857,0.87804878,42,0.837837838,0.885714286,0.861111111,35,0.871744472,0.87012987,0.87034984
128,114,wt-at,0,33,9,2,33,0.942857143,0.785714286,0.857142857,42,0.785714286,0.942857143,0.857142857,35,0.871428571,0.857142857,0.857142857
128,115,wt-at,0,36,6,6,29,0.857142857,0.857142857,0.857142857,42,0.828571429,0.828571429,0.828571429,35,0.844155844,0.844155844,0.844155844
128,116,wt-at,0,39,3,8,27,0.829787234,0.928571429,0.876404494,42,0.9,0.771428571,0.830769231,35,0.861702128,0.857142857,0.855661193
128,117,wt-at,0,38,4,10,25,0.791666667,0.904761905,0.844444444,42,0.862068966,0.714285714,0.78125,35,0.823667712,0.818181818,0.815719697
128,118,wt-at,0,38,4,13,22,0.745098039,0.904761905,0.817204301,42,0.846153846,0.628571429,0.721311475,35,0.791032497,0.779220779,0.773616653
128,119,wt-at,0,37,5,17,18,0.685185185,0.880952381,0.770833333,42,0.782608696,0.514285714,0.620689655,35,0.729468599,0.714285714,0.702586207
128,120,wt-at,0,33,9,7,28,0.825,0.785714286,0.804878049,42,0.756756757,0.8,0.777777778,35,0.793980344,0.792207792,0.792559744
128,121,wt-at,0,36,6,3,32,0.923076923,0.857142857,0.888888889,42,0.842105263,0.914285714,0.876712329,35,0.886271623,0.883116883,0.883354089
128,122,wt-at,0,32,10,2,33,0.941176471,0.761904762,0.842105263,42,0.76744186,0.942857143,0.846153846,35,0.862206193,0.844155844,0.843945528
128,123,wt-at,0,35,7,5,30,0.875,0.833333333,0.853658537,42,0.810810811,0.857142857,0.833333333,35,0.845823096,0.844155844,0.844419808
128,124,wt-at,0,38,4,5,30,0.88372093,0.904761905,0.894117647,42,0.882352941,0.857142857,0.869565217,35,0.883099117,0.883116883,0.882957452
128,125,wt-at,0,34,8,7,28,0.829268293,0.80952381,0.819277108,42,0.777777778,0.8,0.788732394,35,0.805863513,0.805194805,0.805393147
128,126,wt-at,0,34,8,9,26,0.790697674,0.80952381,0.8,42,0.764705882,0.742857143,0.753623188,35,0.778883223,0.779220779,0.778919631
128,127,wt-at,0,39,3,10,25,0.795918367,0.928571429,0.857142857,42,0.892857143,0.714285714,0.793650794,35,0.839981447,0.831168831,0.828282828
128,128,wt-at,0,22,20,1,34,0.956521739,0.523809524,0.676923077,42,0.62962963,0.971428571,0.764044944,35,0.807934417,0.727272727,0.716523926
128,129,wt-at,0,42,0,1,34,0.976744186,1,0.988235294,42,1,0.971428571,0.985507246,35,0.987315011,0.987012987,0.986995272
128,130,wt-at,0,39,3,1,34,0.975,0.928571429,0.951219512,42,0.918918919,0.971428571,0.944444444,35,0.9495086,0.948051948,0.948139936
128,131,wt-at,0,26,16,2,33,0.928571429,0.619047619,0.742857143,42,0.673469388,0.942857143,0.785714286,35,0.812615955,0.766233766,0.762337662
128,132,wt-at,0,32,10,2,33,0.941176471,0.761904762,0.842105263,42,0.76744186,0.942857143,0.846153846,35,0.862206193,0.844155844,0.843945528
128,133,wt-at,0,40,2,3,32,0.930232558,0.952380952,0.941176471,42,0.941176471,0.914285714,0.927536232,35,0.935207064,0.935064935,0.934976362
128,134,wt-at,0,21,21,2,33,0.913043478,0.5,0.646153846,42,0.611111111,0.942857143,0.741573034,35,0.775801493,0.701298701,0.689526204
128,135,wt-at,1,37,5,1,34,0.973684211,0.880952381,0.925,42,0.871794872,0.971428571,0.918918919,35,0.927370875,0.922077922,0.922235872
128,136,wt-at,0,42,0,1,34,0.976744186,1,0.988235294,42,1,0.971428571,0.985507246,35,0.987315011,0.987012987,0.986995272
128,137,wt-at,0,41,1,0,35,1,0.976190476,0.987951807,42,0.972222222,1,0.985915493,35,0.987373737,0.987012987,0.98702621
128,138,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
128,139,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
128,140,wt-at,1,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
128,141,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
128,142,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
128,143,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
128,144,wt-at,0,41,1,0,35,1,0.976190476,0.987951807,42,0.972222222,1,0.985915493,35,0.987373737,0.987012987,0.98702621
128,145,wt-at,0,42,0,35,0,0.545454545,1,0.705882353,42,0,0,0,35,0.297520661,0.545454545,0.385026738
128,146,wt-at,0,42,0,35,0,0.545454545,1,0.705882353,42,0,0,0,35,0.297520661,0.545454545,0.385026738
128,147,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
128,148,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
128,149,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
128,150,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
128,151,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
128,152,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
116,1,wt-at,0,42,0,35,0,0.545454545,1,0.705882353,42,0,0,0,35,0.297520661,0.545454545,0.385026738
116,2,wt-at,0,42,0,35,0,0.545454545,1,0.705882353,42,0,0,0,35,0.297520661,0.545454545,0.385026738
116,3,wt-at,0,42,0,35,0,0.545454545,1,0.705882353,42,0,0,0,35,0.297520661,0.545454545,0.385026738
116,4,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
116,5,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
116,6,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
116,7,wt-at,0,42,0,35,0,0.545454545,1,0.705882353,42,0,0,0,35,0.297520661,0.545454545,0.385026738
116,8,wt-at,0,42,0,35,0,0.545454545,1,0.705882353,42,0,0,0,35,0.297520661,0.545454545,0.385026738
116,9,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
116,10,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
116,11,wt-at,0,40,2,1,34,0.975609756,0.952380952,0.963855422,42,0.944444444,0.971428571,0.957746479,35,0.961443705,0.961038961,0.961078629
116,12,wt-at,1,41,1,0,35,1,0.976190476,0.987951807,42,0.972222222,1,0.985915493,35,0.987373737,0.987012987,0.98702621
116,13,wt-at,1,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
116,14,wt-at,1,38,4,1,34,0.974358974,0.904761905,0.938271605,42,0.894736842,0.971428571,0.931506849,35,0.938167096,0.935064935,0.935196716
116,15,wt-at,0,42,0,1,34,0.976744186,1,0.988235294,42,1,0.971428571,0.985507246,35,0.987315011,0.987012987,0.986995272
116,16,wt-at,0,42,0,35,0,0.545454545,1,0.705882353,42,0,0,0,35,0.297520661,0.545454545,0.385026738
116,17,wt-at,0,37,5,1,34,0.973684211,0.880952381,0.925,42,0.871794872,0.971428571,0.918918919,35,0.927370875,0.922077922,0.922235872
116,18,wt-at,0,39,3,1,34,0.975,0.928571429,0.951219512,42,0.918918919,0.971428571,0.944444444,35,0.9495086,0.948051948,0.948139936
116,19,wt-at,0,27,15,4,31,0.870967742,0.642857143,0.739726027,42,0.673913043,0.885714286,0.765432099,35,0.781397424,0.753246753,0.751410605
116,20,wt-at,0,24,18,3,32,0.888888889,0.571428571,0.695652174,42,0.64,0.914285714,0.752941176,35,0.775757576,0.727272727,0.72169263
116,21,wt-at,0,38,4,3,32,0.926829268,0.904761905,0.915662651,42,0.888888889,0.914285714,0.901408451,35,0.909583641,0.909090909,0.909183469
116,22,wt-at,0,42,0,4,31,0.913043478,1,0.954545455,42,1,0.885714286,0.939393939,35,0.95256917,0.948051948,0.947658402
116,23,wt-at,0,42,0,2,33,0.954545455,1,0.976744186,42,1,0.942857143,0.970588235,35,0.975206612,0.974025974,0.973946027
116,24,wt-at,0,41,1,1,34,0.976190476,0.976190476,0.976190476,42,0.971428571,0.971428571,0.971428571,35,0.974025974,0.974025974,0.974025974
116,25,wt-at,0,30,12,6,29,0.833333333,0.714285714,0.769230769,42,0.707317073,0.828571429,0.763157895,35,0.776053215,0.766233766,0.766470372
116,26,wt-at,0,34,8,6,29,0.85,0.80952381,0.829268293,42,0.783783784,0.828571429,0.805555556,35,0.81990172,0.818181818,0.818489776
116,27,wt-at,0,37,5,8,27,0.822222222,0.880952381,0.850574713,42,0.84375,0.771428571,0.805970149,35,0.832007576,0.831168831,0.830299911
116,28,wt-at,0,37,5,9,26,0.804347826,0.880952381,0.840909091,42,0.838709677,0.742857143,0.787878788,35,0.819966849,0.818181818,0.816804408
116,29,wt-at,0,36,6,7,28,0.837209302,0.857142857,0.847058824,42,0.823529412,0.8,0.811594203,35,0.83099117,0.831168831,0.830938541
116,30,wt-at,0,33,9,9,26,0.785714286,0.785714286,0.785714286,42,0.742857143,0.742857143,0.742857143,35,0.766233766,0.766233766,0.766233766
116,31,wt-at,0,40,2,9,26,0.816326531,0.952380952,0.879120879,42,0.928571429,0.742857143,0.825396825,35,0.867346939,0.857142857,0.854700855
116,32,wt-at,0,29,13,4,31,0.878787879,0.69047619,0.773333333,42,0.704545455,0.885714286,0.784810127,35,0.799586777,0.779220779,0.778550058
116,33,wt-at,0,35,7,9,26,0.795454545,0.833333333,0.813953488,42,0.787878788,0.742857143,0.764705882,35,0.792011019,0.792207792,0.791568213
116,34,wt-at,0,38,4,9,26,0.808510638,0.904761905,0.853932584,42,0.866666667,0.742857143,0.8,35,0.834945197,0.831168831,0.829417773
116,35,wt-at,0,39,3,9,26,0.8125,0.928571429,0.866666667,42,0.896551724,0.742857143,0.8125,35,0.850705329,0.844155844,0.842045455
116,36,wt-at,0,37,5,15,20,0.711538462,0.880952381,0.787234043,42,0.8,0.571428571,0.666666667,35,0.751748252,0.74025974,0.73243069
116,37,wt-at,0,35,7,8,27,0.813953488,0.833333333,0.823529412,42,0.794117647,0.771428571,0.782608696,35,0.804937197,0.805194805,0.804929086
