type0_f1,type0_precision,type0_recall,type0_support,type1_f1,type1_precision,type1_recall,type1_support,f1,landmark_index,type1_1,type1_0,precision,pred,recall,sample_index,type0_1,type0_0
0.853658537,0.875,0.833333333,42,0.833333333,0.810810811,0.857142857,35,0.844419808,56,30,5,0.845823096,1,0.844155844,107,7,35
0.816326531,0.714285714,0.952380952,42,0.678571429,0.904761905,0.542857143,35,0.753710575,57,19,16,0.800865801,0,0.766233766,107,2,40
0.819277108,0.829268293,0.80952381,42,0.788732394,0.777777778,0.8,35,0.805393147,58,28,7,0.805863513,1,0.805194805,107,8,34
0.804123711,0.709090909,0.928571429,42,0.666666667,0.863636364,0.542857143,35,0.741643236,59,19,16,0.779338843,0,0.753246753,107,3,39
0.8125,0.722222222,0.928571429,42,0.689655172,0.869565217,0.571428571,35,0.756661442,60,20,15,0.789196311,1,0.766233766,107,3,39
0.80952381,0.80952381,0.80952381,42,0.771428571,0.771428571,0.771428571,35,0.792207792,61,27,8,0.792207792,0,0.792207792,107,8,34
0.813953488,0.795454545,0.833333333,42,0.764705882,0.787878788,0.742857143,35,0.791568213,62,26,9,0.792011019,0,0.792207792,107,7,35
0.717948718,0.777777778,0.666666667,42,0.710526316,0.658536585,0.771428571,35,0.714574899,63,27,8,0.723577236,0,0.714285714,107,14,28
0.761904762,0.761904762,0.761904762,42,0.714285714,0.714285714,0.714285714,35,0.74025974,64,25,10,0.74025974,1,0.74025974,107,10,32
0.850574713,0.822222222,0.880952381,42,0.805970149,0.84375,0.771428571,35,0.830299911,65,27,8,0.832007576,0,0.831168831,107,5,37
0.771084337,0.780487805,0.761904762,42,0.732394366,0.722222222,0.742857143,35,0.753497987,66,26,9,0.754003449,0,0.753246753,107,10,32
0.762886598,0.672727273,0.880952381,42,0.596491228,0.772727273,0.485714286,35,0.687252339,67,17,18,0.718181818,0,0.701298701,107,5,37
0.714285714,0.625,0.833333333,42,0.5,0.666666667,0.4,35,0.616883117,68,14,21,0.643939394,0,0.636363636,107,7,35
0.826086957,0.76,0.904761905,42,0.741935484,0.851851852,0.657142857,35,0.787836287,69,23,12,0.801750842,0,0.792207792,107,4,38
0.729411765,0.720930233,0.738095238,42,0.666666667,0.676470588,0.657142857,35,0.700891266,70,23,12,0.700721303,0,0.701298701,107,11,31
0.746987952,0.756097561,0.738095238,42,0.704225352,0.694444444,0.714285714,35,0.727550406,71,25,10,0.728073417,0,0.727272727,107,11,31
0.75862069,0.733333333,0.785714286,42,0.686567164,0.71875,0.657142857,35,0.725869087,72,23,12,0.726704545,0,0.727272727,107,9,33
0.774193548,0.705882353,0.857142857,42,0.655737705,0.769230769,0.571428571,35,0.720349983,73,20,15,0.734677088,0,0.727272727,107,6,36
0.817204301,0.745098039,0.904761905,42,0.721311475,0.846153846,0.628571429,35,0.773616653,74,22,13,0.791032497,0,0.779220779,107,4,38
0.734693878,0.642857143,0.857142857,42,0.535714286,0.714285714,0.428571429,35,0.644248609,75,15,20,0.675324675,0,0.662337662,107,6,36
0.6875,0.611111111,0.785714286,42,0.482758621,0.608695652,0.4,35,0.594435737,76,14,21,0.610013175,1,0.61038961,107,9,33
0.710526316,0.794117647,0.642857143,42,0.717948718,0.651162791,0.8,35,0.713900135,77,28,7,0.729138167,1,0.714285714,107,15,27
0.772727273,0.739130435,0.80952381,42,0.696969697,0.741935484,0.657142857,35,0.738292011,78,23,12,0.740405457,0,0.74025974,107,8,34
0.774193548,0.705882353,0.857142857,42,0.655737705,0.769230769,0.571428571,35,0.720349983,79,20,15,0.734677088,0,0.727272727,107,6,36
0.785714286,0.785714286,0.785714286,42,0.742857143,0.742857143,0.742857143,35,0.766233766,80,26,9,0.766233766,0,0.766233766,107,9,33
0.8,0.716981132,0.904761905,42,0.677966102,0.833333333,0.571428571,35,0.744530046,81,20,15,0.769868496,0,0.753246753,107,4,38
0.770833333,0.685185185,0.880952381,42,0.620689655,0.782608696,0.514285714,35,0.702586207,82,18,17,0.729468599,0,0.714285714,107,5,37
0.775510204,0.678571429,0.904761905,42,0.607142857,0.80952381,0.485714286,35,0.698979592,83,17,18,0.738095238,0,0.714285714,107,4,38
0.727272727,0.631578947,0.857142857,42,0.509090909,0.7,0.4,35,0.628099174,84,14,21,0.662679426,0,0.649350649,107,6,36
0.702702703,0.8125,0.619047619,42,0.725,0.644444444,0.828571429,35,0.712837838,85,29,6,0.736111111,1,0.714285714,107,16,26
0.774193548,0.705882353,0.857142857,42,0.655737705,0.769230769,0.571428571,35,0.720349983,86,20,15,0.734677088,0,0.727272727,107,6,36
0.790697674,0.772727273,0.80952381,42,0.735294118,0.757575758,0.714285714,35,0.76551424,87,25,10,0.76584022,0,0.766233766,107,8,34
0.781609195,0.755555556,0.80952381,42,0.71641791,0.75,0.685714286,35,0.751976793,88,24,11,0.753030303,0,0.753246753,107,8,34
0.8125,0.722222222,0.928571429,42,0.689655172,0.869565217,0.571428571,35,0.756661442,89,20,15,0.789196311,0,0.766233766,107,3,39
0.75,0.717391304,0.785714286,42,0.666666667,0.709677419,0.628571429,35,0.712121212,90,22,13,0.713884993,0,0.714285714,107,9,33
0.781609195,0.755555556,0.80952381,42,0.71641791,0.75,0.685714286,35,0.751976793,91,24,11,0.753030303,0,0.753246753,107,8,34
0.755555556,0.708333333,0.80952381,42,0.65625,0.724137931,0.6,35,0.710416667,92,21,14,0.715517241,0,0.714285714,107,8,34
0.755555556,0.708333333,0.80952381,42,0.65625,0.724137931,0.6,35,0.710416667,93,21,14,0.715517241,0,0.714285714,107,8,34
0.8,0.790697674,0.80952381,42,0.753623188,0.764705882,0.742857143,35,0.778919631,94,26,9,0.778883223,0,0.779220779,107,8,34
0.835164835,0.775510204,0.904761905,42,0.761904762,0.857142857,0.685714286,35,0.801864802,95,24,11,0.812615955,0,0.805194805,107,4,38
0.795180723,0.804878049,0.785714286,42,0.76056338,0.75,0.771428571,35,0.779445567,96,27,8,0.779933481,0,0.779220779,107,9,33
0.821052632,0.735849057,0.928571429,42,0.711864407,0.875,0.6,35,0.77142162,97,21,14,0.799099485,0,0.779220779,107,3,39
0.803921569,0.683333333,0.976190476,42,0.615384615,0.941176471,0.457142857,35,0.718222954,98,16,19,0.800534759,0,0.74025974,107,1,41
0.791208791,0.734693878,0.857142857,42,0.698412698,0.785714286,0.628571429,35,0.749028749,99,22,13,0.757884972,0,0.753246753,107,6,36
0.821052632,0.735849057,0.928571429,42,0.711864407,0.875,0.6,35,0.77142162,100,21,14,0.799099485,0,0.779220779,107,3,39
0.804347826,0.74,0.880952381,42,0.709677419,0.814814815,0.628571429,35,0.761315823,101,22,13,0.774006734,0,0.766233766,107,5,37
0.779220779,0.857142857,0.714285714,42,0.779220779,0.714285714,0.857142857,35,0.779220779,102,30,5,0.792207792,0,0.779220779,107,12,30
0.821052632,0.735849057,0.928571429,42,0.711864407,0.875,0.6,35,0.77142162,103,21,14,0.799099485,0,0.779220779,107,3,39
0.835443038,0.891891892,0.785714286,42,0.826666667,0.775,0.885714286,35,0.831453778,104,31,4,0.838759214,0,0.831168831,107,9,33
0.902439024,0.925,0.880952381,42,0.888888889,0.864864865,0.914285714,35,0.896279872,105,32,3,0.897665848,0,0.896103896,107,5,37
0.840909091,0.804347826,0.880952381,42,0.787878788,0.838709677,0.742857143,35,0.816804408,106,26,9,0.819966849,0,0.818181818,107,5,37
0.761904762,0.761904762,0.761904762,42,0.714285714,0.714285714,0.714285714,35,0.74025974,107,25,10,0.74025974,1,0.74025974,107,10,32
0.8,0.689655172,0.952380952,42,0.62962963,0.894736842,0.485714286,35,0.722558923,108,17,18,0.782874113,0,0.74025974,107,2,40
0.823529412,0.813953488,0.833333333,42,0.782608696,0.794117647,0.771428571,35,0.804929086,109,27,8,0.804937197,0,0.805194805,107,7,35
0.804347826,0.74,0.880952381,42,0.709677419,0.814814815,0.628571429,35,0.761315823,110,22,13,0.774006734,0,0.766233766,107,5,37
0.835164835,0.775510204,0.904761905,42,0.761904762,0.857142857,0.685714286,35,0.801864802,111,24,11,0.812615955,0,0.805194805,107,4,38
0.860465116,0.840909091,0.880952381,42,0.823529412,0.848484848,0.8,35,0.84367616,112,28,7,0.844352617,0,0.844155844,107,5,37
0.87804878,0.9,0.857142857,42,0.861111111,0.837837838,0.885714286,35,0.87034984,113,31,4,0.871744472,0,0.87012987,107,6,36
0.857142857,0.942857143,0.785714286,42,0.857142857,0.785714286,0.942857143,35,0.857142857,114,33,2,0.871428571,0,0.857142857,107,9,33
0.888888889,0.833333333,0.952380952,42,0.84375,0.931034483,0.771428571,35,0.868371212,115,27,8,0.877742947,0,0.87012987,107,2,40
0.876404494,0.829787234,0.928571429,42,0.830769231,0.9,0.771428571,35,0.855661193,116,27,8,0.861702128,0,0.857142857,107,3,39
0.844444444,0.791666667,0.904761905,42,0.78125,0.862068966,0.714285714,35,0.815719697,117,25,10,0.823667712,0,0.818181818,107,4,38
0.804347826,0.74,0.880952381,42,0.709677419,0.814814815,0.628571429,35,0.761315823,118,22,13,0.774006734,0,0.766233766,107,5,37
0.757894737,0.679245283,0.857142857,42,0.610169492,0.75,0.514285714,35,0.690746898,119,18,17,0.711406518,0,0.701298701,107,6,36
0.804878049,0.825,0.785714286,42,0.777777778,0.756756757,0.8,35,0.792559744,120,28,7,0.793980344,0,0.792207792,107,9,33
0.888888889,0.923076923,0.857142857,42,0.876712329,0.842105263,0.914285714,35,0.883354089,121,32,3,0.886271623,0,0.883116883,107,6,36
0.842105263,0.941176471,0.761904762,42,0.846153846,0.76744186,0.942857143,35,0.843945528,122,33,2,0.862206193,0,0.844155844,107,10,32
0.835443038,0.891891892,0.785714286,42,0.826666667,0.775,0.885714286,35,0.831453778,123,31,4,0.838759214,0,0.831168831,107,9,33
0.894117647,0.88372093,0.904761905,42,0.869565217,0.882352941,0.857142857,35,0.882957452,124,30,5,0.883099117,0,0.883116883,107,4,38
0.819277108,0.829268293,0.80952381,42,0.788732394,0.777777778,0.8,35,0.805393147,125,28,7,0.805863513,0,0.805194805,107,8,34
0.8,0.790697674,0.80952381,42,0.753623188,0.764705882,0.742857143,35,0.778919631,126,26,9,0.778883223,0,0.779220779,107,8,34
0.857142857,0.795918367,0.928571429,42,0.793650794,0.892857143,0.714285714,35,0.828282828,127,25,10,0.839981447,0,0.831168831,107,3,39
0.676923077,0.956521739,0.523809524,42,0.764044944,0.62962963,0.971428571,35,0.716523926,128,34,1,0.807934417,0,0.727272727,107,20,22
0.988235294,0.976744186,1,42,0.985507246,1,0.971428571,35,0.986995272,129,34,1,0.987315011,0,0.987012987,107,0,42
0.963855422,0.975609756,0.952380952,42,0.957746479,0.944444444,0.971428571,35,0.961078629,130,34,1,0.961443705,1,0.961038961,107,2,40
0.724637681,0.925925926,0.595238095,42,0.776470588,0.66,0.942857143,35,0.748198093,131,33,2,0.805050505,0,0.753246753,107,17,25
0.857142857,0.942857143,0.785714286,42,0.857142857,0.785714286,0.942857143,35,0.857142857,132,33,2,0.871428571,1,0.857142857,107,9,33
0.941176471,0.930232558,0.952380952,42,0.927536232,0.941176471,0.914285714,35,0.934976362,133,32,3,0.935207064,0,0.935064935,107,2,40
0.646153846,0.913043478,0.5,42,0.741573034,0.611111111,0.942857143,35,0.689526204,134,33,2,0.775801493,0,0.701298701,107,21,21
0.925,0.973684211,0.880952381,42,0.918918919,0.871794872,0.971428571,35,0.922235872,135,34,1,0.927370875,1,0.922077922,107,5,37
0.988235294,0.976744186,1,42,0.985507246,1,0.971428571,35,0.986995272,136,34,1,0.987315011,0,0.987012987,107,0,42
0.987951807,1,0.976190476,42,0.985915493,0.972222222,1,35,0.98702621,137,35,0,0.987373737,0,0.987012987,107,1,41
1,1,1,42,1,1,1,35,1,138,35,0,1,0,1,107,0,42
1,1,1,42,1,1,1,35,1,139,35,0,1,0,1,107,0,42
0.987951807,1,0.976190476,42,0.985915493,0.972222222,1,35,0.98702621,140,35,0,0.987373737,0,0.987012987,107,1,41
1,1,1,42,1,1,1,35,1,141,35,0,1,0,1,107,0,42
1,1,1,42,1,1,1,35,1,142,35,0,1,0,1,107,0,42
1,1,1,42,1,1,1,35,1,143,35,0,1,0,1,107,0,42
0.987951807,1,0.976190476,42,0.985915493,0.972222222,1,35,0.98702621,144,35,0,0.987373737,0,0.987012987,107,1,41
0.705882353,0.545454545,1,42,0,0,0,35,0.385026738,145,0,35,0.297520661,0,0.545454545,107,0,42
0.705882353,0.545454545,1,42,0,0,0,35,0.385026738,146,0,35,0.297520661,0,0.545454545,107,0,42
1,1,1,42,1,1,1,35,1,147,35,0,1,0,1,107,0,42
1,1,1,42,1,1,1,35,1,148,35,0,1,0,1,107,0,42
1,1,1,42,1,1,1,35,1,149,35,0,1,0,1,107,0,42
1,1,1,42,1,1,1,35,1,150,35,0,1,0,1,107,0,42
1,1,1,42,1,1,1,35,1,151,35,0,1,0,1,107,0,42
1,1,1,42,1,1,1,35,1,152,35,0,1,0,1,107,0,42
0.716666667,0.558441558,1,43,0,0,0,34,0.40021645,1,0,34,0.311856974,0,0.558441558,339,0,43
0.716666667,0.558441558,1,43,0,0,0,34,0.40021645,2,0,34,0.311856974,0,0.558441558,339,0,43
0.716666667,0.558441558,1,43,0,0,0,34,0.40021645,3,0,34,0.311856974,0,0.558441558,339,0,43
1,1,1,43,1,1,1,34,1,4,34,0,1,1,1,339,0,43
1,1,1,43,1,1,1,34,1,5,34,0,1,1,1,339,0,43
1,1,1,43,1,1,1,34,1,6,34,0,1,1,1,339,0,43
0.716666667,0.558441558,1,43,0,0,0,34,0.40021645,7,0,34,0.311856974,0,0.558441558,339,0,43
0.716666667,0.558441558,1,43,0,0,0,34,0.40021645,8,0,34,0.311856974,0,0.558441558,339,0,43
1,1,1,43,1,1,1,34,1,9,34,0,1,1,1,339,0,43
1,1,1,43,1,1,1,34,1,10,34,0,1,1,1,339,0,43
0.964705882,0.976190476,0.953488372,43,0.956521739,0.942857143,0.970588235,34,0.961092105,11,33,1,0.961471861,1,0.961038961,339,2,41
1,1,1,43,1,1,1,34,1,12,34,0,1,1,1,339,0,43
0.988505747,0.977272727,1,43,0.985074627,1,0.970588235,34,0.986990707,13,33,1,0.987308146,1,0.987012987,339,0,43
0.926829268,0.974358974,0.88372093,43,0.916666667,0.868421053,0.970588235,34,0.922341886,14,33,1,0.927581191,1,0.922077922,339,5,38
0.988505747,0.977272727,1,43,0.985074627,1,0.970588235,34,0.986990707,15,33,1,0.987308146,1,0.987012987,339,0,43
0.716666667,0.558441558,1,43,0,0,0,34,0.40021645,16,0,34,0.311856974,0,0.558441558,339,0,43
0.926829268,0.974358974,0.88372093,43,0.916666667,0.868421053,0.970588235,34,0.922341886,17,33,1,0.927581191,1,0.922077922,339,5,38
0.952380952,0.975609756,0.930232558,43,0.942857143,0.916666667,0.970588235,34,0.948175634,18,33,1,0.949582937,1,0.948051948,339,3,40
0.746666667,0.875,0.651162791,43,0.759493671,0.666666667,0.882352941,34,0.752330539,19,30,4,0.783008658,1,0.753246753,339,15,28
0.704225352,0.892857143,0.581395349,43,0.746987952,0.632653061,0.911764706,34,0.723107539,20,31,3,0.777961834,1,0.727272727,339,18,25
0.917647059,0.928571429,0.906976744,43,0.898550725,0.885714286,0.911764706,34,0.909214911,21,31,3,0.909647495,1,0.909090909,339,4,39
0.955555556,0.914893617,1,43,0.9375,1,0.882352941,34,0.947582973,22,30,4,0.952473059,1,0.948051948,339,0,43
0.977272727,0.955555556,1,43,0.96969697,1,0.941176471,34,0.973927588,23,32,2,0.975180375,1,0.974025974,339,0,43
0.976744186,0.976744186,0.976744186,43,0.970588235,0.970588235,0.970588235,34,0.974025974,24,33,1,0.974025974,1,0.974025974,339,1,42
0.8,0.864864865,0.744186047,43,0.783783784,0.725,0.852941176,34,0.792839593,25,29,5,0.803106353,0,0.792207792,339,11,32
0.843373494,0.875,0.813953488,43,0.816901408,0.783783784,0.852941176,34,0.831684521,26,29,5,0.83472271,0,0.831168831,339,8,35
0.863636364,0.844444444,0.88372093,43,0.818181818,0.84375,0.794117647,34,0.843565525,27,27,7,0.844137807,0,0.844155844,339,5,38
0.857142857,0.8125,0.906976744,43,0.793650794,0.862068966,0.735294118,34,0.829107401,28,25,9,0.834387595,0,0.831168831,339,4,39
0.847058824,0.857142857,0.837209302,43,0.811594203,0.8,0.823529412,34,0.831399121,29,28,6,0.831910946,0,0.831168831,339,7,36
0.8,0.80952381,0.790697674,43,0.753623188,0.742857143,0.764705882,34,0.779521927,30,26,8,0.78008658,0,0.779220779,339,9,34
0.903225806,0.84,0.976744186,43,0.852459016,0.962962963,0.764705882,34,0.880809302,31,26,8,0.894295334,0,0.883116883,339,1,42
0.779220779,0.882352941,0.697674419,43,0.779220779,0.697674419,0.882352941,34,0.779220779,32,30,4,0.800806581,1,0.779220779,339,13,30
0.827586207,0.818181818,0.837209302,43,0.776119403,0.787878788,0.764705882,34,0.804860605,33,26,8,0.804801259,0,0.805194805,339,7,36
0.850574713,0.840909091,0.860465116,43,0.805970149,0.818181818,0.794117647,34,0.830879191,34,27,7,0.830873672,0,0.831168831,339,6,37
0.876404494,0.847826087,0.906976744,43,0.830769231,0.870967742,0.794117647,34,0.856253859,35,27,7,0.85804448,0,0.857142857,339,4,39
0.821052632,0.75,0.906976744,43,0.711864407,0.84,0.617647059,34,0.772839649,36,21,13,0.78974026,0,0.779220779,339,4,39
0.818181818,0.8,0.837209302,43,0.757575758,0.78125,0.735294118,34,0.791420701,37,25,9,0.791720779,1,0.792207792,339,7,36
0.783505155,0.703703704,0.88372093,43,0.631578947,0.782608696,0.529411765,34,0.716420855,38,18,16,0.738544869,1,0.727272727,339,5,38
0.791666667,0.716981132,0.88372093,43,0.655172414,0.791666667,0.558823529,34,0.731396477,39,19,15,0.74995916,1,0.74025974,339,5,38
0.794871795,0.885714286,0.720930233,43,0.789473684,0.714285714,0.882352941,34,0.792488214,40,30,4,0.810018553,0,0.792207792,339,12,31
0.823529412,0.833333333,0.813953488,43,0.782608696,0.771428571,0.794117647,34,0.805460524,41,27,7,0.805998763,1,0.805194805,339,8,35
0.804347826,0.755102041,0.860465116,43,0.709677419,0.785714286,0.647058824,34,0.762545309,42,22,12,0.768619136,0,0.766233766,339,6,37
0.712643678,0.704545455,0.720930233,43,0.626865672,0.636363636,0.617647059,34,0.674767675,43,21,13,0.674439197,0,0.675324675,339,12,31
0.682352941,0.69047619,0.674418605,43,0.608695652,0.6,0.617647059,34,0.649828943,44,21,13,0.650525665,0,0.649350649,339,14,29
0.76744186,0.76744186,0.76744186,43,0.705882353,0.705882353,0.705882353,34,0.74025974,45,24,10,0.74025974,1,0.74025974,339,10,33
0.804597701,0.795454545,0.813953488,43,0.746268657,0.757575758,0.735294118,34,0.778842019,46,25,9,0.778728847,1,0.779220779,339,8,35
0.804347826,0.755102041,0.860465116,43,0.709677419,0.785714286,0.647058824,34,0.762545309,47,22,12,0.768619136,0,0.766233766,339,6,37
0.837209302,0.837209302,0.837209302,43,0.794117647,0.794117647,0.794117647,34,0.818181818,48,27,7,0.818181818,1,0.818181818,339,7,36
0.826086957,0.775510204,0.88372093,43,0.741935484,0.821428571,0.676470588,34,0.788929163,49,23,11,0.795785847,1,0.792207792,339,5,38
0.826086957,0.775510204,0.88372093,43,0.741935484,0.821428571,0.676470588,34,0.788929163,50,23,11,0.795785847,0,0.792207792,339,5,38
0.827586207,0.818181818,0.837209302,43,0.776119403,0.787878788,0.764705882,34,0.804860605,51,26,8,0.804801259,0,0.805194805,339,7,36
0.782608696,0.734693878,0.837209302,43,0.677419355,0.75,0.617647059,34,0.736161454,52,21,13,0.741452425,0,0.74025974,339,7,36
0.818181818,0.8,0.837209302,43,0.757575758,0.78125,0.735294118,34,0.791420701,53,25,9,0.791720779,1,0.792207792,339,7,36
0.736842105,0.673076923,0.813953488,43,0.576271186,0.68,0.5,34,0.665940661,54,17,17,0.676133866,1,0.675324675,339,8,35
0.8,0.701754386,0.930232558,43,0.62962963,0.85,0.5,34,0.724771525,55,17,17,0.767213488,1,0.74025974,339,3,40
0.837209302,0.837209302,0.837209302,43,0.794117647,0.794117647,0.794117647,34,0.818181818,56,27,7,0.818181818,1,0.818181818,339,7,36
0.8,0.730769231,0.88372093,43,0.677966102,0.8,0.588235294,34,0.746114902,57,20,14,0.761338661,1,0.753246753,339,5,38
0.80952381,0.829268293,0.790697674,43,0.771428571,0.75,0.794117647,34,0.792702536,58,27,7,0.794266709,1,0.792207792,339,9,34
0.816326531,0.727272727,0.930232558,43,0.678571429,0.863636364,0.558823529,34,0.755499602,59,19,15,0.787485242,0,0.766233766,339,3,40
0.8125,0.735849057,0.906976744,43,0.689655172,0.833333333,0.588235294,34,0.758256829,60,20,14,0.778894062,0,0.766233766,339,4,39
0.813953488,0.813953488,0.813953488,43,0.764705882,0.764705882,0.764705882,34,0.792207792,61,26,8,0.792207792,1,0.792207792,339,8,35
0.818181818,0.8,0.837209302,43,0.757575758,0.78125,0.735294118,34,0.791420701,62,25,9,0.791720779,1,0.792207792,339,7,36
0.719101124,0.695652174,0.744186047,43,0.615384615,0.64516129,0.588235294,34,0.673304224,63,20,14,0.673357498,1,0.675324675,339,11,32
0.804347826,0.755102041,0.860465116,43,0.709677419,0.785714286,0.647058824,34,0.762545309,64,22,12,0.768619136,0,0.766233766,339,6,37
0.853932584,0.826086957,0.88372093,43,0.8,0.838709677,0.764705882,34,0.830118196,65,26,8,0.831660625,1,0.831168831,339,5,38
0.813186813,0.770833333,0.860465116,43,0.73015873,0.793103448,0.676470588,34,0.776525062,66,23,11,0.780666891,0,0.779220779,339,6,37
0.78,0.684210526,0.906976744,43,0.592592593,0.8,0.470588235,34,0.697248677,67,16,18,0.735338346,0,0.714285714,339,4,39
0.727272727,0.642857143,0.837209302,43,0.509090909,0.666666667,0.411764706,34,0.630932704,68,14,20,0.653370439,0,0.649350649,339,7,36
0.838709677,0.78,0.906976744,43,0.754098361,0.851851852,0.676470588,34,0.801348836,69,23,11,0.811726792,0,0.805194805,339,4,39
0.75862069,0.75,0.76744186,43,0.686567164,0.696969697,0.676470588,34,0.726804847,70,23,11,0.726584022,1,0.727272727,339,10,33
0.76744186,0.76744186,0.76744186,43,0.705882353,0.705882353,0.705882353,34,0.74025974,71,24,10,0.74025974,1,0.74025974,339,10,33
0.75862069,0.75,0.76744186,43,0.686567164,0.696969697,0.676470588,34,0.726804847,72,23,11,0.726584022,1,0.727272727,339,10,33
0.778947368,0.711538462,0.860465116,43,0.644067797,0.76,0.558823529,34,0.719390155,73,19,15,0.732937063,1,0.727272727,339,6,37
0.829787234,0.764705882,0.906976744,43,0.733333333,0.846153846,0.647058824,34,0.7871972,74,22,12,0.800669918,0,0.792207792,339,4,39
0.74,0.649122807,0.860465116,43,0.518518519,0.7,0.411764706,34,0.642202982,75,14,20,0.671588061,0,0.662337662,339,6,37
0.701030928,0.62962963,0.790697674,43,0.49122807,0.608695652,0.411764706,34,0.608390705,76,14,20,0.620386055,0,0.623376623,339,9,34
0.8,0.80952381,0.790697674,43,0.753623188,0.742857143,0.764705882,34,0.779521927,77,26,8,0.78008658,0,0.779220779,339,9,34
