,landmark_index,pred,ww,wm,mm,mw,w_support,m_support,w_precision,w_recall,m_precision,m_recall,w_f1,m_f1,precision,recall,f1
107,108,1,36,7,8,3,43,11,0.9230769230769231,0.8372093023255814,0.5333333333333333,0.7272727272727273,0.878048780487805,0.6153846153846153,0.843684710351377,0.8148148148148148,0.824543117226044
108,109,0,43,0,0,11,43,11,0.7962962962962963,1.0,0.0,0.0,0.8865979381443299,0.0,0.6340877914951989,0.7962962962962963,0.7059946544482627
109,110,1,41,2,7,4,43,11,0.9111111111111111,0.9534883720930233,0.7777777777777778,0.6363636363636364,0.9318181818181819,0.7000000000000001,0.8839506172839506,0.8888888888888888,0.8845959595959597
110,111,1,42,1,8,3,43,11,0.9333333333333333,0.9767441860465116,0.8888888888888888,0.7272727272727273,0.9545454545454545,0.7999999999999999,0.9242798353909465,0.9259259259259259,0.9230639730639729
111,112,1,40,3,6,5,43,11,0.8888888888888888,0.9302325581395349,0.6666666666666666,0.5454545454545454,0.9090909090909092,0.6,0.8436213991769548,0.8518518518518519,0.8461279461279462
112,113,0,42,1,7,4,43,11,0.9130434782608695,0.9767441860465116,0.875,0.6363636363636364,0.9438202247191011,0.7368421052631579,0.9052938808373591,0.9074074074074074,0.9016580152002979
113,114,0,39,4,8,3,43,11,0.9285714285714286,0.9069767441860465,0.6666666666666666,0.7272727272727273,0.9176470588235294,0.6956521739130435,0.8752204585537919,0.8703703703703703,0.8724258785639859
114,115,0,43,0,1,10,43,11,0.8113207547169812,1.0,1.0,0.09090909090909091,0.8958333333333334,0.16666666666666669,0.8497554157931517,0.8148148148148148,0.7472993827160495
115,116,1,42,1,4,7,43,11,0.8571428571428571,0.9767441860465116,0.8,0.36363636363636365,0.9130434782608695,0.5000000000000001,0.8455026455026455,0.8518518518518519,0.8289049919484702
116,117,0,42,1,4,7,43,11,0.8571428571428571,0.9767441860465116,0.8,0.36363636363636365,0.9130434782608695,0.5000000000000001,0.8455026455026455,0.8518518518518519,0.8289049919484702
117,118,0,40,3,8,3,43,11,0.9302325581395349,0.9302325581395349,0.7272727272727273,0.7272727272727273,0.9302325581395349,0.7272727272727273,0.8888888888888888,0.8888888888888888,0.8888888888888888
118,119,0,41,2,4,7,43,11,0.8541666666666666,0.9534883720930233,0.6666666666666666,0.36363636363636365,0.9010989010989011,0.4705882352941177,0.8159722222222222,0.8333333333333334,0.8134022839905193
119,120,0,43,0,3,8,43,11,0.8431372549019608,1.0,1.0,0.2727272727272727,0.9148936170212766,0.42857142857142855,0.8750907770515615,0.8518518518518519,0.815827986040752
120,121,0,43,0,0,11,43,11,0.7962962962962963,1.0,0.0,0.0,0.8865979381443299,0.0,0.6340877914951989,0.7962962962962963,0.7059946544482627
121,122,0,43,0,0,11,43,11,0.7962962962962963,1.0,0.0,0.0,0.8865979381443299,0.0,0.6340877914951989,0.7962962962962963,0.7059946544482627
122,123,0,43,0,0,11,43,11,0.7962962962962963,1.0,0.0,0.0,0.8865979381443299,0.0,0.6340877914951989,0.7962962962962963,0.7059946544482627
123,124,0,42,1,3,8,43,11,0.84,0.9767441860465116,0.75,0.2727272727272727,0.9032258064516129,0.39999999999999997,0.8216666666666667,0.8333333333333334,0.8007168458781361
124,125,0,43,0,0,11,43,11,0.7962962962962963,1.0,0.0,0.0,0.8865979381443299,0.0,0.6340877914951989,0.7962962962962963,0.7059946544482627
125,126,0,43,0,1,10,43,11,0.8113207547169812,1.0,1.0,0.09090909090909091,0.8958333333333334,0.16666666666666669,0.8497554157931517,0.8148148148148148,0.7472993827160495
126,127,0,43,0,0,11,43,11,0.7962962962962963,1.0,0.0,0.0,0.8865979381443299,0.0,0.6340877914951989,0.7962962962962963,0.7059946544482627
127,128,0,43,0,0,11,43,11,0.7962962962962963,1.0,0.0,0.0,0.8865979381443299,0.0,0.6340877914951989,0.7962962962962963,0.7059946544482627
128,129,0,43,0,1,10,43,11,0.8113207547169812,1.0,1.0,0.09090909090909091,0.8958333333333334,0.16666666666666669,0.8497554157931517,0.8148148148148148,0.7472993827160495
129,130,0,43,0,0,11,43,11,0.7962962962962963,1.0,0.0,0.0,0.8865979381443299,0.0,0.6340877914951989,0.7962962962962963,0.7059946544482627
130,131,0,43,0,0,11,43,11,0.7962962962962963,1.0,0.0,0.0,0.8865979381443299,0.0,0.6340877914951989,0.7962962962962963,0.7059946544482627
131,132,0,43,0,0,11,43,11,0.7962962962962963,1.0,0.0,0.0,0.8865979381443299,0.0,0.6340877914951989,0.7962962962962963,0.7059946544482627
132,133,0,43,0,0,11,43,11,0.7962962962962963,1.0,0.0,0.0,0.8865979381443299,0.0,0.6340877914951989,0.7962962962962963,0.7059946544482627
133,134,0,43,0,1,10,43,11,0.8113207547169812,1.0,1.0,0.09090909090909091,0.8958333333333334,0.16666666666666669,0.8497554157931517,0.8148148148148148,0.7472993827160495
134,135,0,43,0,0,11,43,11,0.7962962962962963,1.0,0.0,0.0,0.8865979381443299,0.0,0.6340877914951989,0.7962962962962963,0.7059946544482627
135,136,0,43,0,0,11,43,11,0.7962962962962963,1.0,0.0,0.0,0.8865979381443299,0.0,0.6340877914951989,0.7962962962962963,0.7059946544482627
136,137,0,43,0,0,11,43,11,0.7962962962962963,1.0,0.0,0.0,0.8865979381443299,0.0,0.6340877914951989,0.7962962962962963,0.7059946544482627
137,138,0,43,0,0,11,43,11,0.7962962962962963,1.0,0.0,0.0,0.8865979381443299,0.0,0.6340877914951989,0.7962962962962963,0.7059946544482627
138,139,0,43,0,0,11,43,11,0.7962962962962963,1.0,0.0,0.0,0.8865979381443299,0.0,0.6340877914951989,0.7962962962962963,0.7059946544482627
139,140,0,43,0,0,11,43,11,0.7962962962962963,1.0,0.0,0.0,0.8865979381443299,0.0,0.6340877914951989,0.7962962962962963,0.7059946544482627
140,141,0,43,0,0,11,43,11,0.7962962962962963,1.0,0.0,0.0,0.8865979381443299,0.0,0.6340877914951989,0.7962962962962963,0.7059946544482627
141,142,0,43,0,1,10,43,11,0.8113207547169812,1.0,1.0,0.09090909090909091,0.8958333333333334,0.16666666666666669,0.8497554157931517,0.8148148148148148,0.7472993827160495
142,143,0,43,0,0,11,43,11,0.7962962962962963,1.0,0.0,0.0,0.8865979381443299,0.0,0.6340877914951989,0.7962962962962963,0.7059946544482627
143,144,0,43,0,0,11,43,11,0.7962962962962963,1.0,0.0,0.0,0.8865979381443299,0.0,0.6340877914951989,0.7962962962962963,0.7059946544482627
144,145,0,43,0,0,11,43,11,0.7962962962962963,1.0,0.0,0.0,0.8865979381443299,0.0,0.6340877914951989,0.7962962962962963,0.7059946544482627
145,146,0,43,0,0,11,43,11,0.7962962962962963,1.0,0.0,0.0,0.8865979381443299,0.0,0.6340877914951989,0.7962962962962963,0.7059946544482627
146,147,0,43,0,0,11,43,11,0.7962962962962963,1.0,0.0,0.0,0.8865979381443299,0.0,0.6340877914951989,0.7962962962962963,0.7059946544482627
147,148,0,43,0,0,11,43,11,0.7962962962962963,1.0,0.0,0.0,0.8865979381443299,0.0,0.6340877914951989,0.7962962962962963,0.7059946544482627
148,149,0,43,0,0,11,43,11,0.7962962962962963,1.0,0.0,0.0,0.8865979381443299,0.0,0.6340877914951989,0.7962962962962963,0.7059946544482627
149,150,0,43,0,0,11,43,11,0.7962962962962963,1.0,0.0,0.0,0.8865979381443299,0.0,0.6340877914951989,0.7962962962962963,0.7059946544482627
150,151,0,43,0,0,11,43,11,0.7962962962962963,1.0,0.0,0.0,0.8865979381443299,0.0,0.6340877914951989,0.7962962962962963,0.7059946544482627
151,152,0,43,0,0,11,43,11,0.7962962962962963,1.0,0.0,0.0,0.8865979381443299,0.0,0.6340877914951989,0.7962962962962963,0.7059946544482627
