,landmark_index,pred,ww,wm,mm,mw,w_support,m_support,w_precision,w_recall,m_precision,m_recall,w_f1,m_f1,precision,recall,f1
97,98,1,37,7,18,17,44,35,0.6851851851851852,0.8409090909090909,0.72,0.5142857142857142,0.7551020408163266,0.6,0.7006094702297234,0.6962025316455697,0.6863859467837768
98,99,1,33,11,26,9,44,35,0.7857142857142857,0.75,0.7027027027027027,0.7428571428571429,0.7674418604651163,0.7222222222222223,0.7489370021015591,0.7468354430379747,0.747407843522062
99,100,1,38,6,23,12,44,35,0.76,0.8636363636363636,0.7931034482758621,0.6571428571428571,0.8085106382978724,0.71875,0.7746660846791794,0.7721518987341772,0.7687432669000809
100,101,0,39,5,21,14,44,35,0.7358490566037735,0.8863636363636364,0.8076923076923077,0.6,0.8041237113402062,0.6885245901639345,0.7676783450607192,0.759493670886076,0.7529089108190732
101,102,1,35,9,26,9,44,35,0.7954545454545454,0.7954545454545454,0.7428571428571429,0.7428571428571429,0.7954545454545455,0.7428571428571429,0.7721518987341772,0.7721518987341772,0.7721518987341772
102,103,1,40,4,20,15,44,35,0.7272727272727273,0.9090909090909091,0.8333333333333334,0.5714285714285714,0.8080808080808082,0.6779661016949152,0.7742616033755275,0.759493670886076,0.7504350520870581
103,104,1,35,9,30,5,44,35,0.875,0.7954545454545454,0.7692307692307693,0.8571428571428571,0.8333333333333334,0.8108108108108107,0.8281402142161636,0.8227848101265823,0.8233550005701904
104,105,1,38,6,31,4,44,35,0.9047619047619048,0.8636363636363636,0.8378378378378378,0.8857142857142857,0.8837209302325582,0.8611111111111112,0.8751120016942802,0.8734177215189873,0.873703921761031
105,106,1,35,9,27,8,44,35,0.813953488372093,0.7954545454545454,0.75,0.7714285714285715,0.8045977011494252,0.7605633802816902,0.7856196644097734,0.7848101265822784,0.7850888248156186
106,107,1,32,12,27,8,44,35,0.8,0.7272727272727273,0.6923076923076923,0.7714285714285715,0.761904761904762,0.7297297297297296,0.7522882181110029,0.7468354430379747,0.7476500008145578
107,108,0,41,3,16,19,44,35,0.6833333333333333,0.9318181818181818,0.8421052631578947,0.45714285714285713,0.7884615384615384,0.5925925925925926,0.7536753275594048,0.7215189873417721,0.7016841573803599
108,109,1,36,8,26,9,44,35,0.8,0.8181818181818182,0.7647058823529411,0.7428571428571429,0.8089887640449439,0.7536231884057971,0.7843633655994043,0.7848101265822784,0.7844597115465877
109,110,1,38,6,21,14,44,35,0.7307692307692307,0.8636363636363636,0.7777777777777778,0.6,0.7916666666666666,0.6774193548387097,0.7515958022287136,0.7468354430379747,0.7410507690213692
110,111,1,40,4,19,16,44,35,0.7142857142857143,0.9090909090909091,0.8260869565217391,0.5428571428571428,0.8,0.6551724137931034,0.7638179102130671,0.7468354430379747,0.7358358795285902
111,112,1,38,6,27,8,44,35,0.8260869565217391,0.8636363636363636,0.8181818181818182,0.7714285714285715,0.8444444444444444,0.7941176470588236,0.8225846800420273,0.8227848101265823,0.8221477620584099
112,113,1,37,7,29,6,44,35,0.8604651162790697,0.8409090909090909,0.8055555555555556,0.8285714285714286,0.8505747126436781,0.8169014084507044,0.8361380957053609,0.8354430379746836,0.83565616015312
113,114,1,33,11,32,3,44,35,0.9166666666666666,0.75,0.7441860465116279,0.9142857142857143,0.8250000000000001,0.8205128205128205,0.8402512020410166,0.8227848101265823,0.8230120090879584
114,115,1,39,5,28,7,44,35,0.8478260869565217,0.8863636363636364,0.8484848484848485,0.8,0.8666666666666666,0.823529411764706,0.848117943329831,0.8481012658227848,0.8475552246214944
115,116,0,41,3,26,9,44,35,0.82,0.9318181818181818,0.896551724137931,0.7428571428571429,0.8723404255319149,0.8125,0.8539153208206024,0.8481012658227848,0.8458288446000538
116,117,1,40,4,23,12,44,35,0.7692307692307693,0.9090909090909091,0.8518518518518519,0.6571428571428571,0.8333333333333333,0.7419354838709677,0.8058350463413755,0.7974683544303798,0.7928406152170954
117,118,1,39,5,21,14,44,35,0.7358490566037735,0.8863636363636364,0.8076923076923077,0.6,0.8041237113402062,0.6885245901639345,0.7676783450607192,0.759493670886076,0.7529089108190732
118,119,1,38,6,18,17,44,35,0.6909090909090909,0.8636363636363636,0.75,0.5142857142857142,0.7676767676767676,0.6101694915254237,0.7170886075949366,0.7088607594936709,0.6978950630527545
119,120,1,36,8,27,8,44,35,0.8181818181818182,0.8181818181818182,0.7714285714285715,0.7714285714285715,0.8181818181818182,0.7714285714285715,0.7974683544303798,0.7974683544303798,0.7974683544303798
120,121,1,38,6,32,3,44,35,0.926829268292683,0.8636363636363636,0.8421052631578947,0.9142857142857143,0.8941176470588236,0.8767123287671234,0.8892933166506881,0.8860759493670886,0.8864064300941463
121,122,1,36,8,32,3,44,35,0.9230769230769231,0.8181818181818182,0.8,0.9142857142857143,0.8674698795180724,0.8533333333333333,0.8685491723466406,0.8607594936708861,0.8612068527273652
122,123,1,37,7,29,6,44,35,0.8604651162790697,0.8409090909090909,0.8055555555555556,0.8285714285714286,0.8505747126436781,0.8169014084507044,0.8361380957053609,0.8354430379746836,0.83565616015312
123,124,1,39,5,28,7,44,35,0.8478260869565217,0.8863636363636364,0.8484848484848485,0.8,0.8666666666666666,0.823529411764706,0.848117943329831,0.8481012658227848,0.8475552246214944
124,125,1,35,9,27,8,44,35,0.813953488372093,0.7954545454545454,0.75,0.7714285714285715,0.8045977011494252,0.7605633802816902,0.7856196644097734,0.7848101265822784,0.7850888248156186
125,126,1,37,7,23,12,44,35,0.7551020408163265,0.8409090909090909,0.7666666666666667,0.6571428571428571,0.7956989247311828,0.7076923076923077,0.7602256092310342,0.759493670886076,0.7567086513595292
126,127,1,28,16,29,6,44,35,0.8235294117647058,0.6363636363636364,0.6444444444444445,0.8285714285714286,0.717948717948718,0.7250000000000001,0.7441879705468686,0.7215189873417721,0.7210727036676404
127,128,1,35,9,32,3,44,35,0.9210526315789473,0.7954545454545454,0.7804878048780488,0.9142857142857143,0.8536585365853658,0.8421052631578947,0.8587770754456379,0.8481012658227848,0.8485399977250938
128,129,1,43,1,34,1,44,35,0.9772727272727273,0.9772727272727273,0.9714285714285714,0.9714285714285714,0.9772727272727273,0.9714285714285714,0.9746835443037974,0.9746835443037974,0.9746835443037974
129,130,1,42,2,35,0,44,35,1.0,0.9545454545454546,0.9459459459459459,1.0,0.9767441860465117,0.9722222222222222,0.9760520013684569,0.9746835443037974,0.9747407843522062
130,131,1,24,20,33,2,44,35,0.9230769230769231,0.5454545454545454,0.6226415094339622,0.9428571428571428,0.6857142857142856,0.7500000000000001,0.789972625893333,0.7215189873417721,0.7141952983725136
131,132,1,22,22,33,2,44,35,0.9166666666666666,0.5,0.6,0.9428571428571428,0.6470588235294118,0.7333333333333334,0.7763713080168776,0.6962025316455697,0.6852817076197568
132,133,1,40,4,32,3,44,35,0.9302325581395349,0.9090909090909091,0.8888888888888888,0.9142857142857143,0.9195402298850575,0.9014084507042254,0.9119157426487424,0.9113924050632911,0.9115071631593724
133,134,1,23,21,32,3,44,35,0.8846153846153846,0.5227272727272727,0.6037735849056604,0.9142857142857143,0.6571428571428571,0.7272727272727272,0.7601918024655068,0.6962025316455697,0.6882130527700148
134,135,1,39,5,35,0,44,35,1.0,0.8863636363636364,0.875,1.0,0.9397590361445783,0.9333333333333333,0.944620253164557,0.9367088607594937,0.9369122057851661
135,136,1,44,0,34,1,44,35,0.9777777777777777,1.0,1.0,0.9714285714285714,0.9887640449438202,0.9855072463768115,0.9876230661040786,0.9873417721518988,0.9873211595027405
136,137,1,44,0,35,0,44,35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
137,138,1,44,0,35,0,44,35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
138,139,1,44,0,35,0,44,35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
139,140,1,44,0,35,0,44,35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
140,141,1,44,0,35,0,44,35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
141,142,1,44,0,35,0,44,35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
142,143,1,44,0,35,0,44,35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
143,144,1,43,1,35,0,44,35,1.0,0.9772727272727273,0.9722222222222222,1.0,0.9885057471264368,0.9859154929577464,0.9876933895921237,0.9873417721518988,0.9873581661656247
144,145,0,44,0,0,35,44,35,0.5569620253164557,1.0,0.0,0.0,0.7154471544715447,0.0,0.31020669764460823,0.5569620253164557,0.39847689616136667
145,146,0,44,0,0,35,44,35,0.5569620253164557,1.0,0.0,0.0,0.7154471544715447,0.0,0.31020669764460823,0.5569620253164557,0.39847689616136667
146,147,1,44,0,35,0,44,35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
147,148,1,44,0,35,0,44,35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
148,149,1,44,0,35,0,44,35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
149,150,1,44,0,35,0,44,35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
150,151,1,44,0,35,0,44,35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
151,152,1,44,0,35,0,44,35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
