,Unnamed: 0,sample_index,min_alpha,max_alpha,min_theta,max_theta,num,pts,r,stype,unique_key,landmark_index
7052,5825,326,-4.76,4.76,-3.14,-2.36,50,2579,6.806512392,mt-at,1.515923567,73
7053,5905,326,-4.76,4.76,-2.36,-1.57,50,6051,5.124608072,mt-at,2.016949153,74
7054,5985,326,-4.76,4.76,-1.57,-0.79,50,480,4.933735379,mt-at,3.031847134,75
7055,6065,326,-4.76,4.76,-0.79,0.0,50,2616,26.82068784,mt-at,6.025316456,76
7056,6145,326,-4.76,4.76,0.0,0.79,50,151,18.61272531,mt-at,#DIV/0!,77
7057,6225,326,-4.76,4.76,0.79,1.57,50,8,8.60686423,mt-at,-6.025316456,78
7058,6305,326,-4.76,4.76,1.57,2.36,50,245,8.929685996,mt-at,-3.031847134,79
7059,6385,326,-4.76,4.76,2.36,3.14,50,337,6.812825169,mt-at,-2.016949153,80
7060,6494,326,4.76,14.29,-2.36,-1.57,50,7027,4.70490045,mt-at,4.76/-2.36,82
7061,6574,326,4.76,14.29,-1.57,-0.79,50,1466,4.3573960519999995,mt-at,4.76/-1.57,83
7062,6654,326,4.76,14.29,-0.79,0.0,50,2091,24.87440776,mt-at,4.76/-0.79,84
7063,6734,326,14.29,23.82,-3.14,-2.36,50,5478,4.777776304,mt-at,14.29/-3.14,85
7064,6814,326,14.29,23.82,-2.36,-1.57,50,3988,4.041879206,mt-at,14.29/-2.36,86
7065,6894,326,14.29,23.82,-1.57,-0.79,50,3881,4.331385577,mt-at,14.29/-1.57,87
7066,6974,326,14.29,23.82,-0.79,0.0,50,2329,19.54017067,mt-at,14.29/-0.79,88
7067,7054,326,14.29,23.82,0.0,0.79,50,132,26.54564294,mt-at,14.29/0.0,89
7068,7134,326,14.29,23.82,0.79,1.57,50,50,2.491377309,mt-at,14.29/0.79,90
7069,7214,326,14.29,23.82,1.57,2.36,50,105,2.57760166,mt-at,14.29/1.57,91
7070,7294,326,14.29,23.82,2.36,3.14,50,997,4.360769043,mt-at,14.29/2.36,92
7071,7374,326,23.82,33.35,-3.14,-2.36,50,1418,2.172683545,mt-at,23.82/-3.14,93
7072,7454,326,23.82,33.35,-2.36,-1.57,50,1066,1.805379184,mt-at,23.82/-2.36,94
7073,7534,326,23.82,33.35,-1.57,-0.79,50,4058,3.464046044,mt-at,23.82/-1.57,95
7074,7614,326,23.82,33.35,-0.79,0.0,50,1607,2.293635282,mt-at,23.82/-0.79,96
7075,7694,326,23.82,33.35,0.0,0.79,50,753,1.4553339509999998,mt-at,23.82/0.0,97
7076,7774,326,23.82,33.35,0.79,1.57,50,1143,3.013457153,mt-at,23.82/0.79,98
7077,7854,326,23.82,33.35,1.57,2.36,50,8133,5.185581971,mt-at,23.82/1.57,99
7078,7934,326,23.82,33.35,2.36,3.14,50,2042,2.69100149,mt-at,23.82/2.36,100
7079,8014,326,33.35,42.88,-3.14,-2.36,50,2,2.284040857,mt-at,33.35/-3.14,101
7080,8094,326,33.35,42.88,-2.36,-1.57,50,9,3.084618667,mt-at,33.35/-2.36,102
7081,8174,326,33.35,42.88,-1.57,-0.79,50,942,8.485266897,mt-at,33.35/-1.57,103
7082,8254,326,33.35,42.88,-0.79,0.0,50,948,5.701916455,mt-at,33.35/-0.79,104
7083,8334,326,33.35,42.88,0.0,0.79,50,117,2.923586994,mt-at,33.35/0.0,105
7084,8414,326,33.35,42.88,0.79,1.57,50,4526,11.55135963,mt-at,33.35/0.79,106
7085,8494,326,33.35,42.88,1.57,2.36,50,4754,10.06602258,mt-at,33.35/1.57,107
7086,8574,326,33.35,42.88,2.36,3.14,50,15,1.8766523990000001,mt-at,33.35/2.36,108
7087,66,327,-90.51,-80.99,-3.14,-2.36,50,0,0.0,mt-at,28.82484076,1
7088,146,327,-90.51,-80.99,-2.36,-1.57,50,0,0.0,mt-at,38.35169492,2
7089,226,327,-90.51,-80.99,-1.57,-0.79,50,0,0.0,mt-at,57.64968153,3
7090,306,327,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,mt-at,114.5696203,4
7091,386,327,-90.51,-80.99,0.0,0.79,50,0,7.188516933,mt-at,#DIV/0!,5
7092,466,327,-90.51,-80.99,0.79,1.57,50,0,8.238536689,mt-at,-114.5696203,6
7093,546,327,-90.51,-80.99,1.57,2.36,50,0,0.0,mt-at,-57.64968153,7
7094,626,327,-90.51,-80.99,2.36,3.14,50,0,0.0,mt-at,-38.35169492,8
7095,706,327,-80.99,-71.46,-3.14,-2.36,50,0,1.804991465,mt-at,25.79299363,9
7096,786,327,-80.99,-71.46,-2.36,-1.57,50,0,2.9775515980000002,mt-at,34.31779661,10
7097,866,327,-80.99,-71.46,-1.57,-0.79,50,0,4.616573777,mt-at,51.58598726,11
7098,946,327,-80.99,-71.46,-0.79,0.0,50,0,3.069329443,mt-at,102.5189873,12
7099,1026,327,-80.99,-71.46,0.0,0.79,50,0,3.193147737,mt-at,#DIV/0!,13
7100,1106,327,-80.99,-71.46,0.79,1.57,50,0,5.593540193,mt-at,-102.5189873,14
7101,1186,327,-80.99,-71.46,1.57,2.36,50,0,2.525775453,mt-at,-51.58598726,15
7102,1266,327,-80.99,-71.46,2.36,3.14,50,0,1.224732521,mt-at,-34.31779661,16
7103,1346,327,-71.46,-61.93,-3.14,-2.36,50,0,1.373868771,mt-at,22.75796178,17
7104,1426,327,-71.46,-61.93,-2.36,-1.57,50,0,2.770861299,mt-at,30.27966102,18
7105,1506,327,-71.46,-61.93,-1.57,-0.79,50,0,4.408687318,mt-at,45.51592357,19
7106,1586,327,-71.46,-61.93,-0.79,0.0,50,0,2.717241398,mt-at,90.4556962,20
7107,1666,327,-71.46,-61.93,0.0,0.79,50,0,2.392335002,mt-at,#DIV/0!,21
7108,1746,327,-71.46,-61.93,0.79,1.57,50,0,4.52396853,mt-at,-90.4556962,22
7109,1826,327,-71.46,-61.93,1.57,2.36,50,0,4.367453533,mt-at,-45.51592357,23
7110,1906,327,-71.46,-61.93,2.36,3.14,50,0,1.930789773,mt-at,-30.27966102,24
7111,1986,327,-61.93,-52.4,-3.14,-2.36,50,71,0.910404463,mt-at,19.72292994,25
7112,2066,327,-61.93,-52.4,-2.36,-1.57,50,474,2.1544782430000002,mt-at,26.24152542,26
7113,2146,327,-61.93,-52.4,-1.57,-0.79,50,54,0.781024732,mt-at,39.44585987,27
7114,2226,327,-61.93,-52.4,-0.79,0.0,50,8,0.58123312,mt-at,78.39240506,28
7115,2306,327,-61.93,-52.4,0.0,0.79,50,1,1.178509147,mt-at,#DIV/0!,29
7116,2386,327,-61.93,-52.4,0.79,1.57,50,189,2.732591458,mt-at,-78.39240506,30
7117,2466,327,-61.93,-52.4,1.57,2.36,50,426,2.876147529,mt-at,-39.44585987,31
7118,2546,327,-61.93,-52.4,2.36,3.14,50,10,0.9374986909999999,mt-at,-26.24152542,32
7119,2626,327,-52.4,-42.88,-3.14,-2.36,50,636,0.884030015,mt-at,16.68789809,33
7120,2706,327,-52.4,-42.88,-2.36,-1.57,50,2664,3.0171250030000003,mt-at,22.20338983,34
7121,2786,327,-52.4,-42.88,-1.57,-0.79,50,1664,1.629332094,mt-at,33.37579618,35
7122,2866,327,-52.4,-42.88,-0.79,0.0,50,252,0.545145066,mt-at,66.32911392,36
7123,2946,327,-52.4,-42.88,0.0,0.79,50,404,1.087014873,mt-at,#DIV/0!,37
7124,3026,327,-52.4,-42.88,0.79,1.57,50,3368,2.638156112,mt-at,-66.32911392,38
7125,3106,327,-52.4,-42.88,1.57,2.36,50,2138,1.937693365,mt-at,-33.37579618,39
7126,3186,327,-52.4,-42.88,2.36,3.14,50,517,0.883952376,mt-at,-22.20338983,40
7127,3266,327,-42.88,-33.35,-3.14,-2.36,50,754,0.952255277,mt-at,13.65605096,41
7128,3346,327,-42.88,-33.35,-2.36,-1.57,50,3676,2.353107589,mt-at,18.16949153,42
7129,3426,327,-42.88,-33.35,-1.57,-0.79,50,1019,1.8632597069999999,mt-at,27.31210191,43
7130,3506,327,-42.88,-33.35,-0.79,0.0,50,204,1.8604140080000002,mt-at,54.27848101,44
7131,3586,327,-42.88,-33.35,0.0,0.79,50,134,0.9617864279999999,mt-at,#DIV/0!,45
7132,3666,327,-42.88,-33.35,0.79,1.57,50,4508,3.406223339,mt-at,-54.27848101,46
7133,3746,327,-42.88,-33.35,1.57,2.36,50,2763,1.794010594,mt-at,-27.31210191,47
7134,3826,327,-42.88,-33.35,2.36,3.14,50,789,1.0183148370000001,mt-at,-18.16949153,48
7135,3906,327,-33.35,-23.82,-3.14,-2.36,50,1022,1.038096506,mt-at,10.62101911,49
7136,3986,327,-33.35,-23.82,-2.36,-1.57,50,4372,3.012755143,mt-at,14.13135593,50
7137,4066,327,-33.35,-23.82,-1.57,-0.79,50,509,2.0454129969999997,mt-at,21.24203822,51
7138,4146,327,-33.35,-23.82,-0.79,0.0,50,76,0.528520781,mt-at,42.21518987,52
7139,4226,327,-33.35,-23.82,0.0,0.79,50,69,0.640436862,mt-at,#DIV/0!,53
7140,4306,327,-33.35,-23.82,0.79,1.57,50,3723,3.648140587,mt-at,-42.21518987,54
7141,4386,327,-33.35,-23.82,1.57,2.36,50,2802,1.9313906840000001,mt-at,-21.24203822,55
7142,4466,327,-33.35,-23.82,2.36,3.14,50,888,1.072528648,mt-at,-14.13135593,56
7143,4546,327,-23.82,-14.29,-3.14,-2.36,50,42,0.507539879,mt-at,7.585987261,57
7144,4626,327,-23.82,-14.29,-2.36,-1.57,50,286,5.60066884,mt-at,10.09322034,58
7145,4706,327,-23.82,-14.29,-1.57,-0.79,50,2545,2.798446532,mt-at,15.17197452,59
7146,4786,327,-23.82,-14.29,-0.79,0.0,50,1084,1.4504682969999998,mt-at,30.15189873,60
7147,4866,327,-23.82,-14.29,0.0,0.79,50,1023,1.190355419,mt-at,#DIV/0!,61
7148,4946,327,-23.82,-14.29,0.79,1.57,50,6557,5.4350071689999995,mt-at,-30.15189873,62
7149,5026,327,-23.82,-14.29,1.57,2.36,50,1954,3.9531143010000003,mt-at,-15.17197452,63
7150,5106,327,-23.82,-14.29,2.36,3.14,50,15,0.265518913,mt-at,-10.09322034,64
7151,5186,327,-14.29,-4.76,-3.14,-2.36,50,375,0.887875585,mt-at,4.550955414,65
7152,5266,327,-14.29,-4.76,-2.36,-1.57,50,1600,1.92520445,mt-at,6.055084746,66
7153,5346,327,-14.29,-4.76,-1.57,-0.79,50,2475,1.930446401,mt-at,9.101910828,67
7154,5426,327,-14.29,-4.76,-0.79,0.0,50,1492,1.488474525,mt-at,18.08860759,68
7155,5506,327,-14.29,-4.76,0.0,0.79,50,645,0.9447931829999999,mt-at,#DIV/0!,69
7156,5586,327,-14.29,-4.76,0.79,1.57,50,2955,2.891393341,mt-at,-18.08860759,70
7157,5666,327,-14.29,-4.76,1.57,2.36,50,3071,2.541644583,mt-at,-9.101910828,71
7158,5746,327,-14.29,-4.76,2.36,3.14,50,257,0.817515131,mt-at,-6.055084746,72
7159,5826,327,-4.76,4.76,-3.14,-2.36,50,457,0.9482338840000001,mt-at,1.515923567,73
7160,5906,327,-4.76,4.76,-2.36,-1.57,50,2242,3.022123372,mt-at,2.016949153,74
7161,5986,327,-4.76,4.76,-1.57,-0.79,50,4991,3.4643699619999997,mt-at,3.031847134,75
7162,6066,327,-4.76,4.76,-0.79,0.0,50,993,1.747195703,mt-at,6.025316456,76
7163,6146,327,-4.76,4.76,0.0,0.79,50,422,1.003914975,mt-at,#DIV/0!,77
7164,6226,327,-4.76,4.76,0.79,1.57,50,479,1.140525859,mt-at,-6.025316456,78
7165,6306,327,-4.76,4.76,1.57,2.36,50,1634,1.856735008,mt-at,-3.031847134,79
7166,6386,327,-4.76,4.76,2.36,3.14,50,925,1.3472475030000002,mt-at,-2.016949153,80
7167,6495,327,4.76,14.29,-2.36,-1.57,50,3095,3.7429197999999997,mt-at,4.76/-2.36,82
7168,6575,327,4.76,14.29,-1.57,-0.79,50,5122,3.137172852,mt-at,4.76/-1.57,83
7169,6655,327,4.76,14.29,-0.79,0.0,50,608,2.061844214,mt-at,4.76/-0.79,84
7170,6735,327,14.29,23.82,-3.14,-2.36,50,2591,2.402080645,mt-at,14.29/-3.14,85
7171,6815,327,14.29,23.82,-2.36,-1.57,50,7348,4.418452348,mt-at,14.29/-2.36,86
7172,6895,327,14.29,23.82,-1.57,-0.79,50,799,3.294356798,mt-at,14.29/-1.57,87
7173,6975,327,14.29,23.82,-0.79,0.0,50,68,11.66071951,mt-at,14.29/-0.79,88
7174,7055,327,14.29,23.82,0.0,0.79,50,86,11.07940737,mt-at,14.29/0.0,89
7175,7135,327,14.29,23.82,0.79,1.57,50,164,3.779212933,mt-at,14.29/0.79,90
7176,7215,327,14.29,23.82,1.57,2.36,50,1250,9.080629576,mt-at,14.29/1.57,91
7177,7295,327,14.29,23.82,2.36,3.14,50,1089,2.2440685080000002,mt-at,14.29/2.36,92
7178,7375,327,23.82,33.35,-3.14,-2.36,50,1743,1.79783234,mt-at,23.82/-3.14,93
7179,7455,327,23.82,33.35,-2.36,-1.57,50,6870,4.003863117,mt-at,23.82/-2.36,94
7180,7535,327,23.82,33.35,-1.57,-0.79,50,175,3.26647585,mt-at,23.82/-1.57,95
7181,7615,327,23.82,33.35,-0.79,0.0,50,76,1.5682630480000002,mt-at,23.82/-0.79,96
7182,7695,327,23.82,33.35,0.0,0.79,50,15,2.211988442,mt-at,23.82/0.0,97
7183,7775,327,23.82,33.35,0.79,1.57,50,1167,4.660016828,mt-at,23.82/0.79,98
7184,7855,327,23.82,33.35,1.57,2.36,50,5763,3.766266051,mt-at,23.82/1.57,99
7185,7935,327,23.82,33.35,2.36,3.14,50,1439,1.4802190419999999,mt-at,23.82/2.36,100
7186,8015,327,33.35,42.88,-3.14,-2.36,50,188,0.490236726,mt-at,33.35/-3.14,101
7187,8095,327,33.35,42.88,-2.36,-1.57,50,6535,4.491453802,mt-at,33.35/-2.36,102
7188,8175,327,33.35,42.88,-1.57,-0.79,50,2822,1.739797099,mt-at,33.35/-1.57,103
7189,8255,327,33.35,42.88,-0.79,0.0,50,197,0.43807514200000003,mt-at,33.35/-0.79,104
7190,8335,327,33.35,42.88,0.0,0.79,50,188,0.42550465,mt-at,33.35/0.0,105
7191,8415,327,33.35,42.88,0.79,1.57,50,1941,2.454641059,mt-at,33.35/0.79,106
7192,8495,327,33.35,42.88,1.57,2.36,50,2497,2.217161552,mt-at,33.35/1.57,107
7193,8575,327,33.35,42.88,2.36,3.14,50,231,0.49533162700000005,mt-at,33.35/2.36,108
7194,67,328,-90.51,-80.99,-3.14,-2.36,50,0,0.0,mt-at,28.82484076,1
7195,147,328,-90.51,-80.99,-2.36,-1.57,50,0,0.0,mt-at,38.35169492,2
7196,227,328,-90.51,-80.99,-1.57,-0.79,50,0,0.0,mt-at,57.64968153,3
7197,307,328,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,mt-at,114.5696203,4
7198,387,328,-90.51,-80.99,0.0,0.79,50,0,7.188516933,mt-at,#DIV/0!,5
7199,467,328,-90.51,-80.99,0.79,1.57,50,0,8.238536689,mt-at,-114.5696203,6
7200,547,328,-90.51,-80.99,1.57,2.36,50,0,0.0,mt-at,-57.64968153,7
7201,627,328,-90.51,-80.99,2.36,3.14,50,0,0.0,mt-at,-38.35169492,8
7202,707,328,-80.99,-71.46,-3.14,-2.36,50,0,1.804991465,mt-at,25.79299363,9
7203,787,328,-80.99,-71.46,-2.36,-1.57,50,0,2.9775515980000002,mt-at,34.31779661,10
7204,867,328,-80.99,-71.46,-1.57,-0.79,50,0,4.616573777,mt-at,51.58598726,11
7205,947,328,-80.99,-71.46,-0.79,0.0,50,0,3.069329443,mt-at,102.5189873,12
7206,1027,328,-80.99,-71.46,0.0,0.79,50,0,3.193147737,mt-at,#DIV/0!,13
7207,1107,328,-80.99,-71.46,0.79,1.57,50,0,5.593540193,mt-at,-102.5189873,14
7208,1187,328,-80.99,-71.46,1.57,2.36,50,0,2.525775453,mt-at,-51.58598726,15
7209,1267,328,-80.99,-71.46,2.36,3.14,50,0,1.224732521,mt-at,-34.31779661,16
7210,1347,328,-71.46,-61.93,-3.14,-2.36,50,0,1.373868771,mt-at,22.75796178,17
7211,1427,328,-71.46,-61.93,-2.36,-1.57,50,0,2.770861299,mt-at,30.27966102,18
7212,1507,328,-71.46,-61.93,-1.57,-0.79,50,0,4.408687318,mt-at,45.51592357,19
7213,1587,328,-71.46,-61.93,-0.79,0.0,50,0,2.717241398,mt-at,90.4556962,20
7214,1667,328,-71.46,-61.93,0.0,0.79,50,0,2.392335002,mt-at,#DIV/0!,21
7215,1747,328,-71.46,-61.93,0.79,1.57,50,0,4.52396853,mt-at,-90.4556962,22
7216,1827,328,-71.46,-61.93,1.57,2.36,50,0,4.367453533,mt-at,-45.51592357,23
7217,1907,328,-71.46,-61.93,2.36,3.14,50,0,1.930789773,mt-at,-30.27966102,24
7218,1987,328,-61.93,-52.4,-3.14,-2.36,50,0,1.767464736,mt-at,19.72292994,25
7219,2067,328,-61.93,-52.4,-2.36,-1.57,50,0,3.51160845,mt-at,26.24152542,26
7220,2147,328,-61.93,-52.4,-1.57,-0.79,50,0,4.278358247,mt-at,39.44585987,27
7221,2227,328,-61.93,-52.4,-0.79,0.0,50,0,2.702015873,mt-at,78.39240506,28
7222,2307,328,-61.93,-52.4,0.0,0.79,50,0,2.687110014,mt-at,#DIV/0!,29
7223,2387,328,-61.93,-52.4,0.79,1.57,50,0,3.929134559,mt-at,-78.39240506,30
7224,2467,328,-61.93,-52.4,1.57,2.36,50,0,3.6736387930000003,mt-at,-39.44585987,31
7225,2547,328,-61.93,-52.4,2.36,3.14,50,0,2.3760875280000002,mt-at,-26.24152542,32
7226,2627,328,-52.4,-42.88,-3.14,-2.36,50,0,2.40144637,mt-at,16.68789809,33
7227,2707,328,-52.4,-42.88,-2.36,-1.57,50,0,3.957703356,mt-at,22.20338983,34
7228,2787,328,-52.4,-42.88,-1.57,-0.79,50,484,8.349302664,mt-at,33.37579618,35
7229,2867,328,-52.4,-42.88,-0.79,0.0,50,24,1.772474214,mt-at,66.32911392,36
7230,2947,328,-52.4,-42.88,0.0,0.79,50,6,1.5298002419999999,mt-at,#DIV/0!,37
7231,3027,328,-52.4,-42.88,0.79,1.57,50,1139,6.098958989,mt-at,-66.32911392,38
7232,3107,328,-52.4,-42.88,1.57,2.36,50,0,3.97646999,mt-at,-33.37579618,39
7233,3187,328,-52.4,-42.88,2.36,3.14,50,0,3.0689547010000005,mt-at,-22.20338983,40
7234,3267,328,-42.88,-33.35,-3.14,-2.36,50,69,0.7107239479999999,mt-at,13.65605096,41
7235,3347,328,-42.88,-33.35,-2.36,-1.57,50,1899,4.310240978,mt-at,18.16949153,42
7236,3427,328,-42.88,-33.35,-1.57,-0.79,50,2849,3.9184774360000003,mt-at,27.31210191,43
7237,3507,328,-42.88,-33.35,-0.79,0.0,50,337,1.029360952,mt-at,54.27848101,44
7238,3587,328,-42.88,-33.35,0.0,0.79,50,315,1.504761795,mt-at,#DIV/0!,45
7239,3667,328,-42.88,-33.35,0.79,1.57,50,5689,4.175679882,mt-at,-54.27848101,46
7240,3747,328,-42.88,-33.35,1.57,2.36,50,798,1.694524224,mt-at,-27.31210191,47
7241,3827,328,-42.88,-33.35,2.36,3.14,50,73,1.685479728,mt-at,-18.16949153,48
7242,3907,328,-33.35,-23.82,-3.14,-2.36,50,1292,1.380746192,mt-at,10.62101911,49
7243,3987,328,-33.35,-23.82,-2.36,-1.57,50,2661,2.73909776,mt-at,14.13135593,50
7244,4067,328,-33.35,-23.82,-1.57,-0.79,50,1439,5.162306386,mt-at,21.24203822,51
7245,4147,328,-33.35,-23.82,-0.79,0.0,50,136,2.109175919,mt-at,42.21518987,52
7246,4227,328,-33.35,-23.82,0.0,0.79,50,68,3.103660073,mt-at,#DIV/0!,53
7247,4307,328,-33.35,-23.82,0.79,1.57,50,1723,3.3712544110000002,mt-at,-42.21518987,54
7248,4387,328,-33.35,-23.82,1.57,2.36,50,3978,2.747602505,mt-at,-21.24203822,55
7249,4467,328,-33.35,-23.82,2.36,3.14,50,2239,2.0831090430000003,mt-at,-14.13135593,56
7250,4547,328,-23.82,-14.29,-3.14,-2.36,50,1133,1.5963815000000001,mt-at,7.585987261,57
7251,4627,328,-23.82,-14.29,-2.36,-1.57,50,2713,2.563539855,mt-at,10.09322034,58
7252,4707,328,-23.82,-14.29,-1.57,-0.79,50,3598,6.539519277999999,mt-at,15.17197452,59
7253,4787,328,-23.82,-14.29,-0.79,0.0,50,12,0.45630308799999997,mt-at,30.15189873,60
7254,4867,328,-23.82,-14.29,0.0,0.79,50,863,9.922965349,mt-at,#DIV/0!,61
7255,4947,328,-23.82,-14.29,0.79,1.57,50,678,6.777777907999999,mt-at,-30.15189873,62
7256,5027,328,-23.82,-14.29,1.57,2.36,50,5147,4.489570711,mt-at,-15.17197452,63
7257,5107,328,-23.82,-14.29,2.36,3.14,50,2048,4.385717823999999,mt-at,-10.09322034,64
7258,5187,328,-14.29,-4.76,-3.14,-2.36,50,208,1.3790553490000002,mt-at,4.550955414,65
7259,5267,328,-14.29,-4.76,-2.36,-1.57,50,1279,3.049840443,mt-at,6.055084746,66
7260,5347,328,-14.29,-4.76,-1.57,-0.79,50,1365,4.788592576,mt-at,9.101910828,67
7261,5427,328,-14.29,-4.76,-0.79,0.0,50,9,6.589217282000001,mt-at,18.08860759,68
7262,5507,328,-14.29,-4.76,0.0,0.79,50,1272,12.21843797,mt-at,#DIV/0!,69
7263,5587,328,-14.29,-4.76,0.79,1.57,50,430,11.25998223,mt-at,-18.08860759,70
7264,5667,328,-14.29,-4.76,1.57,2.36,50,4948,5.575453085,mt-at,-9.101910828,71
7265,5747,328,-14.29,-4.76,2.36,3.14,50,3041,5.491828072000001,mt-at,-6.055084746,72
7266,5827,328,-4.76,4.76,-3.14,-2.36,50,601,2.068742984,mt-at,1.515923567,73
7267,5907,328,-4.76,4.76,-2.36,-1.57,50,245,1.5207062709999999,mt-at,2.016949153,74
7268,5987,328,-4.76,4.76,-1.57,-0.79,50,114,5.294721794,mt-at,3.031847134,75
7269,6067,328,-4.76,4.76,-0.79,0.0,50,104,17.14040268,mt-at,6.025316456,76
7270,6147,328,-4.76,4.76,0.0,0.79,50,2166,12.24036643,mt-at,#DIV/0!,77
7271,6227,328,-4.76,4.76,0.79,1.57,50,416,12.80983611,mt-at,-6.025316456,78
7272,6307,328,-4.76,4.76,1.57,2.36,50,3286,3.7328238330000003,mt-at,-3.031847134,79
7273,6387,328,-4.76,4.76,2.36,3.14,50,3584,4.1493523969999995,mt-at,-2.016949153,80
7274,6496,328,4.76,14.29,-2.36,-1.57,50,2962,3.160372984,mt-at,4.76/-2.36,82
7275,6576,328,4.76,14.29,-1.57,-0.79,50,1048,2.425678705,mt-at,4.76/-1.57,83
7276,6656,328,4.76,14.29,-0.79,0.0,50,328,5.386858874,mt-at,4.76/-0.79,84
7277,6736,328,14.29,23.82,-3.14,-2.36,50,322,2.327911601,mt-at,14.29/-3.14,85
7278,6816,328,14.29,23.82,-2.36,-1.57,50,6865,5.334770245,mt-at,14.29/-2.36,86
7279,6896,328,14.29,23.82,-1.57,-0.79,50,1814,4.18415137,mt-at,14.29/-1.57,87
7280,6976,328,14.29,23.82,-0.79,0.0,50,1156,2.60101116,mt-at,14.29/-0.79,88
7281,7056,328,14.29,23.82,0.0,0.79,50,1007,3.381985222,mt-at,14.29/0.0,89
7282,7136,328,14.29,23.82,0.79,1.57,50,1037,1.857282659,mt-at,14.29/0.79,90
7283,7216,328,14.29,23.82,1.57,2.36,50,1192,1.649479295,mt-at,14.29/1.57,91
7284,7296,328,14.29,23.82,2.36,3.14,50,3348,2.384805111,mt-at,14.29/2.36,92
7285,7376,328,23.82,33.35,-3.14,-2.36,50,2211,1.893951421,mt-at,23.82/-3.14,93
7286,7456,328,23.82,33.35,-2.36,-1.57,50,8203,5.839240038,mt-at,23.82/-2.36,94
7287,7536,328,23.82,33.35,-1.57,-0.79,50,1501,4.546476277,mt-at,23.82/-1.57,95
7288,7616,328,23.82,33.35,-0.79,0.0,50,491,1.48056424,mt-at,23.82/-0.79,96
7289,7696,328,23.82,33.35,0.0,0.79,50,1381,2.5297689869999997,mt-at,23.82/0.0,97
7290,7776,328,23.82,33.35,0.79,1.57,50,518,1.3470220080000002,mt-at,23.82/0.79,98
7291,7856,328,23.82,33.35,1.57,2.36,50,1594,1.730592365,mt-at,23.82/1.57,99
7292,7936,328,23.82,33.35,2.36,3.14,50,2084,2.15039314,mt-at,23.82/2.36,100
7293,8016,328,33.35,42.88,-3.14,-2.36,50,175,0.7052801940000001,mt-at,33.35/-3.14,101
7294,8096,328,33.35,42.88,-2.36,-1.57,50,4707,4.212312657,mt-at,33.35/-2.36,102
7295,8176,328,33.35,42.88,-1.57,-0.79,50,2368,2.118363537,mt-at,33.35/-1.57,103
7296,8256,328,33.35,42.88,-0.79,0.0,50,1300,1.357593381,mt-at,33.35/-0.79,104
7297,8336,328,33.35,42.88,0.0,0.79,50,1483,1.575442721,mt-at,33.35/0.0,105
7298,8416,328,33.35,42.88,0.79,1.57,50,2754,2.787081314,mt-at,33.35/0.79,106
7299,8496,328,33.35,42.88,1.57,2.36,50,1013,2.173749364,mt-at,33.35/1.57,107
7300,8576,328,33.35,42.88,2.36,3.14,50,139,0.72193802,mt-at,33.35/2.36,108
7301,68,329,-90.51,-80.99,-3.14,-2.36,50,0,0.0,mt-at,28.82484076,1
7302,148,329,-90.51,-80.99,-2.36,-1.57,50,0,0.0,mt-at,38.35169492,2
7303,228,329,-90.51,-80.99,-1.57,-0.79,50,0,0.0,mt-at,57.64968153,3
7304,308,329,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,mt-at,114.5696203,4
7305,388,329,-90.51,-80.99,0.0,0.79,50,0,7.188516933,mt-at,#DIV/0!,5
7306,468,329,-90.51,-80.99,0.79,1.57,50,0,8.238536689,mt-at,-114.5696203,6
7307,548,329,-90.51,-80.99,1.57,2.36,50,0,0.0,mt-at,-57.64968153,7
7308,628,329,-90.51,-80.99,2.36,3.14,50,0,0.0,mt-at,-38.35169492,8
7309,708,329,-80.99,-71.46,-3.14,-2.36,50,0,1.804991465,mt-at,25.79299363,9
7310,788,329,-80.99,-71.46,-2.36,-1.57,50,0,2.9775515980000002,mt-at,34.31779661,10
7311,868,329,-80.99,-71.46,-1.57,-0.79,50,71,4.40294327,mt-at,51.58598726,11
7312,948,329,-80.99,-71.46,-0.79,0.0,50,1,1.7150808990000002,mt-at,102.5189873,12
7313,1028,329,-80.99,-71.46,0.0,0.79,50,0,3.193147737,mt-at,#DIV/0!,13
7314,1108,329,-80.99,-71.46,0.79,1.57,50,0,5.593540193,mt-at,-102.5189873,14
7315,1188,329,-80.99,-71.46,1.57,2.36,50,0,2.525775453,mt-at,-51.58598726,15
7316,1268,329,-80.99,-71.46,2.36,3.14,50,0,1.224732521,mt-at,-34.31779661,16
7317,1348,329,-71.46,-61.93,-3.14,-2.36,50,0,1.373868771,mt-at,22.75796178,17
7318,1428,329,-71.46,-61.93,-2.36,-1.57,50,0,2.770861299,mt-at,30.27966102,18
7319,1508,329,-71.46,-61.93,-1.57,-0.79,50,2250,7.974863854,mt-at,45.51592357,19
7320,1588,329,-71.46,-61.93,-0.79,0.0,50,306,2.428993716,mt-at,90.4556962,20
7321,1668,329,-71.46,-61.93,0.0,0.79,50,102,1.441994706,mt-at,#DIV/0!,21
7322,1748,329,-71.46,-61.93,0.79,1.57,50,723,8.821367424,mt-at,-90.4556962,22
7323,1828,329,-71.46,-61.93,1.57,2.36,50,129,12.76898692,mt-at,-45.51592357,23
