landmark_index,sample_index,min_alpha,max_alpha,min_theta,max_theta,num,pts,r,stype
95,3,23.82,33.35,1.57,2.36,50,100,4.228682174,mt-at
96,3,23.82,33.35,2.36,3.14,50,78,3.300204705,mt-at
97,3,33.35,42.88,-0.79,0,50,91,1.17995001,mt-at
98,3,33.35,42.88,-1.57,-0.79,50,362,1.7961757,mt-at
99,3,33.35,42.88,-2.36,-1.57,50,752,4.714668137,mt-at
100,3,33.35,42.88,-3.14,-2.36,50,670,2.607929627,mt-at
101,3,33.35,42.88,0,0.79,50,560,3.495355709,mt-at
102,3,33.35,42.88,0.79,1.57,50,1489,4.053815032,mt-at
103,3,33.35,42.88,1.57,2.36,50,81,1.748319648,mt-at
104,3,33.35,42.88,2.36,3.14,50,83,2.395940298,mt-at
105,3,4.76,14.29,-0.79,0,50,0,NA,mt-at
106,3,4.76,14.29,-1.57,-0.79,50,25,12.49218111,mt-at
107,3,4.76,14.29,-2.36,-1.57,50,19,12.01770979,mt-at
108,3,4.76,14.29,-3.14,-2.36,50,2,12.59439414,mt-at
109,3,4.76,14.29,0,0.79,50,4,13.64091172,mt-at
110,3,4.76,14.29,0.79,1.57,50,3,3.388021052,mt-at
111,3,4.76,14.29,1.57,2.36,50,2,2.861707315,mt-at
112,3,4.76,14.29,2.36,3.14,50,0,NA,mt-at
113,3,42.88,52.4,-0.79,0,50,180,2.620340563,mt-at
114,3,42.88,52.4,-1.57,-0.79,50,95,3.112798075,mt-at
115,3,42.88,52.4,-2.36,-1.57,50,7,0.589976427,mt-at
116,3,42.88,52.4,-3.14,-2.36,50,2,0.491060243,mt-at
117,3,42.88,52.4,0,0.79,50,211,2.468927528,mt-at
118,3,42.88,52.4,0.79,1.57,50,105,3.022012903,mt-at
119,3,42.88,52.4,1.57,2.36,50,0,NA,mt-at
120,3,42.88,52.4,2.36,3.14,50,0,NA,mt-at
121,3,52.4,61.93,-0.79,0,50,0,NA,mt-at
122,3,52.4,61.93,-1.57,-0.79,50,0,NA,mt-at
123,3,52.4,61.93,-2.36,-1.57,50,0,NA,mt-at
124,3,52.4,61.93,-3.14,-2.36,50,0,NA,mt-at
125,3,52.4,61.93,0,0.79,50,0,NA,mt-at
126,3,52.4,61.93,0.79,1.57,50,0,NA,mt-at
127,3,52.4,61.93,1.57,2.36,50,0,NA,mt-at
128,3,52.4,61.93,2.36,3.14,50,0,NA,mt-at
129,3,61.93,71.46,-0.79,0,50,0,NA,mt-at
130,3,61.93,71.46,-1.57,-0.79,50,0,NA,mt-at
131,3,61.93,71.46,-2.36,-1.57,50,0,NA,mt-at
132,3,61.93,71.46,-3.14,-2.36,50,0,NA,mt-at
133,3,61.93,71.46,0,0.79,50,0,NA,mt-at
134,3,61.93,71.46,0.79,1.57,50,0,NA,mt-at
135,3,61.93,71.46,1.57,2.36,50,0,NA,mt-at
136,3,61.93,71.46,2.36,3.14,50,0,NA,mt-at
137,3,71.46,80.99,-0.79,0,50,0,NA,mt-at
138,3,71.46,80.99,-1.57,-0.79,50,0,NA,mt-at
139,3,71.46,80.99,-2.36,-1.57,50,0,NA,mt-at
140,3,71.46,80.99,-3.14,-2.36,50,0,NA,mt-at
141,3,71.46,80.99,0,0.79,50,0,NA,mt-at
142,3,71.46,80.99,0.79,1.57,50,0,NA,mt-at
143,3,71.46,80.99,1.57,2.36,50,0,NA,mt-at
144,3,71.46,80.99,2.36,3.14,50,0,NA,mt-at
145,3,80.99,90.51,-0.79,0,50,0,NA,mt-at
146,3,80.99,90.51,-1.57,-0.79,50,0,NA,mt-at
147,3,80.99,90.51,-2.36,-1.57,50,0,NA,mt-at
148,3,80.99,90.51,-3.14,-2.36,50,0,NA,mt-at
149,3,80.99,90.51,0,0.79,50,0,NA,mt-at
150,3,80.99,90.51,0.79,1.57,50,0,NA,mt-at
151,3,80.99,90.51,1.57,2.36,50,0,NA,mt-at
152,3,80.99,90.51,2.36,3.14,50,0,NA,mt-at
1,4,-14.29,-4.76,-0.79,0,50,4,0.779482257,mt-at
2,4,-14.29,-4.76,-1.57,-0.79,50,4,0.334764334,mt-at
3,4,-14.29,-4.76,-2.36,-1.57,50,103,9.73675314,mt-at
4,4,-14.29,-4.76,-3.14,-2.36,50,76,7.091485092,mt-at
5,4,-14.29,-4.76,0,0.79,50,7,8.307312405,mt-at
6,4,-14.29,-4.76,0.79,1.57,50,0,NA,mt-at
7,4,-14.29,-4.76,1.57,2.36,50,0,NA,mt-at
8,4,-14.29,-4.76,2.36,3.14,50,10,0.597825285,mt-at
9,4,-23.82,-14.29,-0.79,0,50,0,NA,mt-at
10,4,-23.82,-14.29,-1.57,-0.79,50,0,NA,mt-at
11,4,-23.82,-14.29,-2.36,-1.57,50,706,4.340770576,mt-at
12,4,-23.82,-14.29,-3.14,-2.36,50,988,4.251680624,mt-at
13,4,-23.82,-14.29,0,0.79,50,0,NA,mt-at
14,4,-23.82,-14.29,0.79,1.57,50,20,10.79298852,mt-at
15,4,-23.82,-14.29,1.57,2.36,50,4,2.915549157,mt-at
16,4,-23.82,-14.29,2.36,3.14,50,152,2.327550098,mt-at
17,4,-33.35,-23.82,-0.79,0,50,54,0.727816507,mt-at
18,4,-33.35,-23.82,-1.57,-0.79,50,101,1.088325389,mt-at
19,4,-33.35,-23.82,-2.36,-1.57,50,955,2.888734394,mt-at
20,4,-33.35,-23.82,-3.14,-2.36,50,2164,3.159945234,mt-at
21,4,-33.35,-23.82,0,0.79,50,152,9.084689552,mt-at
22,4,-33.35,-23.82,0.79,1.57,50,684,6.856226931,mt-at
23,4,-33.35,-23.82,1.57,2.36,50,199,2.815186634,mt-at
24,4,-33.35,-23.82,2.36,3.14,50,601,2.636486418,mt-at
25,4,-4.76,4.76,-0.79,0,50,174,3.194101255,mt-at
26,4,-4.76,4.76,-1.57,-0.79,50,76,3.734776534,mt-at
27,4,-4.76,4.76,-2.36,-1.57,50,66,3.513877271,mt-at
28,4,-4.76,4.76,-3.14,-2.36,50,33,2.961559047,mt-at
29,4,-4.76,4.76,0,0.79,50,118,2.26874291,mt-at
30,4,-4.76,4.76,0.79,1.57,50,113,2.910992957,mt-at
31,4,-4.76,4.76,1.57,2.36,50,0,NA,mt-at
32,4,-4.76,4.76,2.36,3.14,50,0,NA,mt-at
33,4,-42.88,-33.35,-0.79,0,50,1343,2.786181561,mt-at
34,4,-42.88,-33.35,-1.57,-0.79,50,632,2.722922384,mt-at
35,4,-42.88,-33.35,-2.36,-1.57,50,289,2.536418772,mt-at
36,4,-42.88,-33.35,-3.14,-2.36,50,86,2.359073944,mt-at
37,4,-42.88,-33.35,0,0.79,50,540,7.817885955,mt-at
38,4,-42.88,-33.35,0.79,1.57,50,193,6.90724675,mt-at
39,4,-42.88,-33.35,1.57,2.36,50,58,0.798947615,mt-at
40,4,-42.88,-33.35,2.36,3.14,50,64,1.038835286,mt-at
41,4,-52.4,-42.88,-0.79,0,50,0,NA,mt-at
42,4,-52.4,-42.88,-1.57,-0.79,50,0,NA,mt-at
43,4,-52.4,-42.88,-2.36,-1.57,50,0,NA,mt-at
44,4,-52.4,-42.88,-3.14,-2.36,50,0,NA,mt-at
45,4,-52.4,-42.88,0,0.79,50,0,NA,mt-at
46,4,-52.4,-42.88,0.79,1.57,50,0,NA,mt-at
47,4,-52.4,-42.88,1.57,2.36,50,0,NA,mt-at
48,4,-52.4,-42.88,2.36,3.14,50,0,NA,mt-at
49,4,-61.93,-52.4,-0.79,0,50,0,NA,mt-at
50,4,-61.93,-52.4,-1.57,-0.79,50,0,NA,mt-at
51,4,-61.93,-52.4,-2.36,-1.57,50,0,NA,mt-at
52,4,-61.93,-52.4,-3.14,-2.36,50,0,NA,mt-at
53,4,-61.93,-52.4,0,0.79,50,0,NA,mt-at
54,4,-61.93,-52.4,0.79,1.57,50,0,NA,mt-at
55,4,-61.93,-52.4,1.57,2.36,50,0,NA,mt-at
56,4,-61.93,-52.4,2.36,3.14,50,0,NA,mt-at
57,4,-71.46,-61.93,-0.79,0,50,0,NA,mt-at
58,4,-71.46,-61.93,-1.57,-0.79,50,0,NA,mt-at
59,4,-71.46,-61.93,-2.36,-1.57,50,0,NA,mt-at
60,4,-71.46,-61.93,-3.14,-2.36,50,0,NA,mt-at
61,4,-71.46,-61.93,0,0.79,50,0,NA,mt-at
62,4,-71.46,-61.93,0.79,1.57,50,0,NA,mt-at
63,4,-71.46,-61.93,1.57,2.36,50,0,NA,mt-at
64,4,-71.46,-61.93,2.36,3.14,50,0,NA,mt-at
65,4,-80.99,-71.46,-0.79,0,50,0,NA,mt-at
66,4,-80.99,-71.46,-1.57,-0.79,50,0,NA,mt-at
67,4,-80.99,-71.46,-2.36,-1.57,50,0,NA,mt-at
68,4,-80.99,-71.46,-3.14,-2.36,50,0,NA,mt-at
69,4,-80.99,-71.46,0,0.79,50,0,NA,mt-at
70,4,-80.99,-71.46,0.79,1.57,50,0,NA,mt-at
71,4,-80.99,-71.46,1.57,2.36,50,0,NA,mt-at
72,4,-80.99,-71.46,2.36,3.14,50,0,NA,mt-at
73,4,-90.51,-80.99,-0.79,0,50,0,NA,mt-at
74,4,-90.51,-80.99,-1.57,-0.79,50,0,NA,mt-at
75,4,-90.51,-80.99,-2.36,-1.57,50,0,NA,mt-at
76,4,-90.51,-80.99,-3.14,-2.36,50,0,NA,mt-at
77,4,-90.51,-80.99,0,0.79,50,0,NA,mt-at
78,4,-90.51,-80.99,0.79,1.57,50,0,NA,mt-at
79,4,-90.51,-80.99,1.57,2.36,50,0,NA,mt-at
80,4,-90.51,-80.99,2.36,3.14,50,0,NA,mt-at
81,4,14.29,23.82,-0.79,0,50,0,NA,mt-at
82,4,14.29,23.82,-1.57,-0.79,50,0,NA,mt-at
83,4,14.29,23.82,-2.36,-1.57,50,347,4.132735273,mt-at
84,4,14.29,23.82,-3.14,-2.36,50,139,3.441042476,mt-at
85,4,14.29,23.82,0,0.79,50,73,2.482865177,mt-at
86,4,14.29,23.82,0.79,1.57,50,472,12.29844359,mt-at
87,4,14.29,23.82,1.57,2.36,50,75,1.57720688,mt-at
88,4,14.29,23.82,2.36,3.14,50,0,NA,mt-at
89,4,23.82,33.35,-0.79,0,50,15,1.222556403,mt-at
90,4,23.82,33.35,-1.57,-0.79,50,73,1.446845806,mt-at
91,4,23.82,33.35,-2.36,-1.57,50,123,1.70882472,mt-at
92,4,23.82,33.35,-3.14,-2.36,50,149,3.729904698,mt-at
93,4,23.82,33.35,0,0.79,50,120,0.980605318,mt-at
94,4,23.82,33.35,0.79,1.57,50,624,2.90978938,mt-at
95,4,23.82,33.35,1.57,2.36,50,324,1.602490662,mt-at
96,4,23.82,33.35,2.36,3.14,50,36,5.592108064,mt-at
97,4,33.35,42.88,-0.79,0,50,38,0.717231563,mt-at
98,4,33.35,42.88,-1.57,-0.79,50,218,4.532610504,mt-at
99,4,33.35,42.88,-2.36,-1.57,50,1067,2.349626179,mt-at
100,4,33.35,42.88,-3.14,-2.36,50,791,1.872416053,mt-at
101,4,33.35,42.88,0,0.79,50,94,3.194834504,mt-at
102,4,33.35,42.88,0.79,1.57,50,983,3.672063306,mt-at
103,4,33.35,42.88,1.57,2.36,50,225,1.168705204,mt-at
104,4,33.35,42.88,2.36,3.14,50,310,1.887044354,mt-at
105,4,4.76,14.29,-0.79,0,50,25,6.892778056,mt-at
106,4,4.76,14.29,-1.57,-0.79,50,0,NA,mt-at
107,4,4.76,14.29,-2.36,-1.57,50,8,3.955814594,mt-at
108,4,4.76,14.29,-3.14,-2.36,50,0,3.955394349,mt-at
109,4,4.76,14.29,0,0.79,50,105,25.22090359,mt-at
110,4,4.76,14.29,0.79,1.57,50,61,18.41034805,mt-at
111,4,4.76,14.29,1.57,2.36,50,0,NA,mt-at
112,4,4.76,14.29,2.36,3.14,50,0,NA,mt-at
113,4,42.88,52.4,-0.79,0,50,87,0.607628199,mt-at
114,4,42.88,52.4,-1.57,-0.79,50,470,3.407664,mt-at
115,4,42.88,52.4,-2.36,-1.57,50,413,1.307494418,mt-at
116,4,42.88,52.4,-3.14,-2.36,50,333,0.989070217,mt-at
117,4,42.88,52.4,0,0.79,50,167,0.764268588,mt-at
118,4,42.88,52.4,0.79,1.57,50,463,1.810275319,mt-at
119,4,42.88,52.4,1.57,2.36,50,397,1.154871417,mt-at
120,4,42.88,52.4,2.36,3.14,50,619,1.394574841,mt-at
121,4,52.4,61.93,-0.79,0,50,222,1.2323844,mt-at
122,4,52.4,61.93,-1.57,-0.79,50,129,1.218887254,mt-at
123,4,52.4,61.93,-2.36,-1.57,50,137,2.789469539,mt-at
124,4,52.4,61.93,-3.14,-2.36,50,17,0.597377742,mt-at
125,4,52.4,61.93,0,0.79,50,181,0.985923093,mt-at
126,4,52.4,61.93,0.79,1.57,50,130,1.027775788,mt-at
127,4,52.4,61.93,1.57,2.36,50,186,1.30739062,mt-at
128,4,52.4,61.93,2.36,3.14,50,51,0.863417166,mt-at
129,4,61.93,71.46,-0.79,0,50,0,NA,mt-at
130,4,61.93,71.46,-1.57,-0.79,50,0,NA,mt-at
131,4,61.93,71.46,-2.36,-1.57,50,0,NA,mt-at
132,4,61.93,71.46,-3.14,-2.36,50,0,NA,mt-at
133,4,61.93,71.46,0,0.79,50,0,NA,mt-at
134,4,61.93,71.46,0.79,1.57,50,0,NA,mt-at
135,4,61.93,71.46,1.57,2.36,50,0,NA,mt-at
136,4,61.93,71.46,2.36,3.14,50,0,NA,mt-at
137,4,71.46,80.99,-0.79,0,50,0,NA,mt-at
138,4,71.46,80.99,-1.57,-0.79,50,0,NA,mt-at
139,4,71.46,80.99,-2.36,-1.57,50,0,NA,mt-at
140,4,71.46,80.99,-3.14,-2.36,50,0,NA,mt-at
141,4,71.46,80.99,0,0.79,50,0,NA,mt-at
142,4,71.46,80.99,0.79,1.57,50,0,NA,mt-at
143,4,71.46,80.99,1.57,2.36,50,0,NA,mt-at
144,4,71.46,80.99,2.36,3.14,50,0,NA,mt-at
145,4,80.99,90.51,-0.79,0,50,0,NA,mt-at
146,4,80.99,90.51,-1.57,-0.79,50,0,NA,mt-at
147,4,80.99,90.51,-2.36,-1.57,50,0,NA,mt-at
148,4,80.99,90.51,-3.14,-2.36,50,0,NA,mt-at
149,4,80.99,90.51,0,0.79,50,0,NA,mt-at
150,4,80.99,90.51,0.79,1.57,50,0,NA,mt-at
151,4,80.99,90.51,1.57,2.36,50,0,NA,mt-at
152,4,80.99,90.51,2.36,3.14,50,0,NA,mt-at
1,5,-14.29,-4.76,-0.79,0,50,10,7.042428631,mt-at
2,5,-14.29,-4.76,-1.57,-0.79,50,1,0.362394292,mt-at
3,5,-14.29,-4.76,-2.36,-1.57,50,23,10.96427155,mt-at
4,5,-14.29,-4.76,-3.14,-2.36,50,129,3.270454065,mt-at
5,5,-14.29,-4.76,0,0.79,50,10,7.044114463,mt-at
6,5,-14.29,-4.76,0.79,1.57,50,26,28.63797448,mt-at
7,5,-14.29,-4.76,1.57,2.36,50,1,0.281539584,mt-at
8,5,-14.29,-4.76,2.36,3.14,50,31,2.302814522,mt-at
9,5,-23.82,-14.29,-0.79,0,50,12,0.875820802,mt-at
10,5,-23.82,-14.29,-1.57,-0.79,50,66,1.008435521,mt-at
11,5,-23.82,-14.29,-2.36,-1.57,50,569,2.476059756,mt-at
12,5,-23.82,-14.29,-3.14,-2.36,50,913,4.575203661,mt-at
13,5,-23.82,-14.29,0,0.79,50,0,4.243393408,mt-at
14,5,-23.82,-14.29,0.79,1.57,50,0,24.78509883,mt-at
15,5,-23.82,-14.29,1.57,2.36,50,0,NA,mt-at
16,5,-23.82,-14.29,2.36,3.14,50,142,2.678619941,mt-at
17,5,-33.35,-23.82,-0.79,0,50,67,1.957225196,mt-at
18,5,-33.35,-23.82,-1.57,-0.79,50,0,NA,mt-at
19,5,-33.35,-23.82,-2.36,-1.57,50,686,5.400681269,mt-at
20,5,-33.35,-23.82,-3.14,-2.36,50,728,5.814949528,mt-at
21,5,-33.35,-23.82,0,0.79,50,294,7.575792465,mt-at
22,5,-33.35,-23.82,0.79,1.57,50,828,6.307187902,mt-at
23,5,-33.35,-23.82,1.57,2.36,50,299,5.228431987,mt-at
24,5,-33.35,-23.82,2.36,3.14,50,8,0.930820751,mt-at
25,5,-4.76,4.76,-0.79,0,50,0,NA,mt-at
26,5,-4.76,4.76,-1.57,-0.79,50,34,8.63956425,mt-at
27,5,-4.76,4.76,-2.36,-1.57,50,11,23.63048269,mt-at
28,5,-4.76,4.76,-3.14,-2.36,50,0,NA,mt-at
29,5,-4.76,4.76,0,0.79,50,74,11.75434878,mt-at
30,5,-4.76,4.76,0.79,1.57,50,0,NA,mt-at
31,5,-4.76,4.76,1.57,2.36,50,0,NA,mt-at
32,5,-4.76,4.76,2.36,3.14,50,0,NA,mt-at
33,5,-42.88,-33.35,-0.79,0,50,749,2.853335334,mt-at
34,5,-42.88,-33.35,-1.57,-0.79,50,646,2.363832618,mt-at
35,5,-42.88,-33.35,-2.36,-1.57,50,1048,3.86429784,mt-at
36,5,-42.88,-33.35,-3.14,-2.36,50,418,3.958536496,mt-at
37,5,-42.88,-33.35,0,0.79,50,632,3.25325592,mt-at
38,5,-42.88,-33.35,0.79,1.57,50,29,1.31885406,mt-at
39,5,-42.88,-33.35,1.57,2.36,50,3,0.947883871,mt-at
40,5,-42.88,-33.35,2.36,3.14,50,21,0.704550263,mt-at
41,5,-52.4,-42.88,-0.79,0,50,1,5.997922304,mt-at
42,5,-52.4,-42.88,-1.57,-0.79,50,458,5.621255064,mt-at
43,5,-52.4,-42.88,-2.36,-1.57,50,0,NA,mt-at
44,5,-52.4,-42.88,-3.14,-2.36,50,0,NA,mt-at
45,5,-52.4,-42.88,0,0.79,50,0,NA,mt-at
46,5,-52.4,-42.88,0.79,1.57,50,0,NA,mt-at
47,5,-52.4,-42.88,1.57,2.36,50,0,NA,mt-at
48,5,-52.4,-42.88,2.36,3.14,50,0,NA,mt-at
49,5,-61.93,-52.4,-0.79,0,50,0,NA,mt-at
50,5,-61.93,-52.4,-1.57,-0.79,50,0,NA,mt-at
51,5,-61.93,-52.4,-2.36,-1.57,50,0,NA,mt-at
52,5,-61.93,-52.4,-3.14,-2.36,50,0,NA,mt-at
53,5,-61.93,-52.4,0,0.79,50,0,NA,mt-at
54,5,-61.93,-52.4,0.79,1.57,50,0,NA,mt-at
55,5,-61.93,-52.4,1.57,2.36,50,0,NA,mt-at
56,5,-61.93,-52.4,2.36,3.14,50,0,NA,mt-at
57,5,-71.46,-61.93,-0.79,0,50,0,NA,mt-at
58,5,-71.46,-61.93,-1.57,-0.79,50,0,NA,mt-at
59,5,-71.46,-61.93,-2.36,-1.57,50,0,NA,mt-at
60,5,-71.46,-61.93,-3.14,-2.36,50,0,NA,mt-at
61,5,-71.46,-61.93,0,0.79,50,0,NA,mt-at
62,5,-71.46,-61.93,0.79,1.57,50,0,NA,mt-at
63,5,-71.46,-61.93,1.57,2.36,50,0,NA,mt-at
64,5,-71.46,-61.93,2.36,3.14,50,0,NA,mt-at
65,5,-80.99,-71.46,-0.79,0,50,0,NA,mt-at
66,5,-80.99,-71.46,-1.57,-0.79,50,0,NA,mt-at
67,5,-80.99,-71.46,-2.36,-1.57,50,0,NA,mt-at
68,5,-80.99,-71.46,-3.14,-2.36,50,0,NA,mt-at
69,5,-80.99,-71.46,0,0.79,50,0,NA,mt-at
70,5,-80.99,-71.46,0.79,1.57,50,0,NA,mt-at
71,5,-80.99,-71.46,1.57,2.36,50,0,NA,mt-at
72,5,-80.99,-71.46,2.36,3.14,50,0,NA,mt-at
73,5,-90.51,-80.99,-0.79,0,50,0,NA,mt-at
74,5,-90.51,-80.99,-1.57,-0.79,50,0,NA,mt-at
75,5,-90.51,-80.99,-2.36,-1.57,50,0,NA,mt-at
76,5,-90.51,-80.99,-3.14,-2.36,50,0,NA,mt-at
77,5,-90.51,-80.99,0,0.79,50,0,NA,mt-at
78,5,-90.51,-80.99,0.79,1.57,50,0,NA,mt-at
79,5,-90.51,-80.99,1.57,2.36,50,0,NA,mt-at
80,5,-90.51,-80.99,2.36,3.14,50,0,NA,mt-at
81,5,14.29,23.82,-0.79,0,50,0,NA,mt-at
82,5,14.29,23.82,-1.57,-0.79,50,0,NA,mt-at
83,5,14.29,23.82,-2.36,-1.57,50,0,NA,mt-at
84,5,14.29,23.82,-3.14,-2.36,50,0,NA,mt-at
85,5,14.29,23.82,0,0.79,50,193,11.71487283,mt-at
86,5,14.29,23.82,0.79,1.57,50,69,8.691018429,mt-at
87,5,14.29,23.82,1.57,2.36,50,10,13.23558812,mt-at
88,5,14.29,23.82,2.36,3.14,50,0,NA,mt-at
89,5,23.82,33.35,-0.79,0,50,0,NA,mt-at
90,5,23.82,33.35,-1.57,-0.79,50,0,NA,mt-at
91,5,23.82,33.35,-2.36,-1.57,50,97,13.49872081,mt-at
92,5,23.82,33.35,-3.14,-2.36,50,2,4.829476681,mt-at
93,5,23.82,33.35,0,0.79,50,0,NA,mt-at
94,5,23.82,33.35,0.79,1.57,50,4,29.55439844,mt-at
95,5,23.82,33.35,1.57,2.36,50,32,6.9911373,mt-at
96,5,23.82,33.35,2.36,3.14,50,531,4.435621383,mt-at
97,5,33.35,42.88,-0.79,0,50,0,NA,mt-at
98,5,33.35,42.88,-1.57,-0.79,50,0,NA,mt-at
99,5,33.35,42.88,-2.36,-1.57,50,20,14.05573971,mt-at
100,5,33.35,42.88,-3.14,-2.36,50,3,4.159930488,mt-at
101,5,33.35,42.88,0,0.79,50,0,NA,mt-at
102,5,33.35,42.88,0.79,1.57,50,356,7.623665597,mt-at
103,5,33.35,42.88,1.57,2.36,50,315,5.608410697,mt-at
104,5,33.35,42.88,2.36,3.14,50,110,3.259778238,mt-at
105,5,4.76,14.29,-0.79,0,50,0,6.190589897,mt-at
106,5,4.76,14.29,-1.57,-0.79,50,12,10.96603715,mt-at
107,5,4.76,14.29,-2.36,-1.57,50,1,10.14055315,mt-at
108,5,4.76,14.29,-3.14,-2.36,50,0,NA,mt-at
109,5,4.76,14.29,0,0.79,50,197,11.94532028,mt-at
110,5,4.76,14.29,0.79,1.57,50,9,11.38593519,mt-at
111,5,4.76,14.29,1.57,2.36,50,0,NA,mt-at
112,5,4.76,14.29,2.36,3.14,50,0,NA,mt-at
113,5,42.88,52.4,-0.79,0,50,22,1.942570442,mt-at
114,5,42.88,52.4,-1.57,-0.79,50,18,0.66789598,mt-at
115,5,42.88,52.4,-2.36,-1.57,50,22,0.473585635,mt-at
116,5,42.88,52.4,-3.14,-2.36,50,33,0.517882421,mt-at
117,5,42.88,52.4,0,0.79,50,188,2.352420204,mt-at
118,5,42.88,52.4,0.79,1.57,50,343,2.42202476,mt-at
119,5,42.88,52.4,1.57,2.36,50,547,2.526777612,mt-at
120,5,42.88,52.4,2.36,3.14,50,125,1.209410202,mt-at
121,5,52.4,61.93,-0.79,0,50,58,2.542034651,mt-at
122,5,52.4,61.93,-1.57,-0.79,50,0,NA,mt-at
123,5,52.4,61.93,-2.36,-1.57,50,0,NA,mt-at
124,5,52.4,61.93,-3.14,-2.36,50,0,NA,mt-at
125,5,52.4,61.93,0,0.79,50,33,2.283002967,mt-at
126,5,52.4,61.93,0.79,1.57,50,0,NA,mt-at
127,5,52.4,61.93,1.57,2.36,50,2,19.10502672,mt-at
128,5,52.4,61.93,2.36,3.14,50,0,NA,mt-at
129,5,61.93,71.46,-0.79,0,50,0,NA,mt-at
130,5,61.93,71.46,-1.57,-0.79,50,0,NA,mt-at
131,5,61.93,71.46,-2.36,-1.57,50,0,NA,mt-at
132,5,61.93,71.46,-3.14,-2.36,50,0,NA,mt-at
133,5,61.93,71.46,0,0.79,50,0,NA,mt-at
134,5,61.93,71.46,0.79,1.57,50,0,NA,mt-at
135,5,61.93,71.46,1.57,2.36,50,0,NA,mt-at
136,5,61.93,71.46,2.36,3.14,50,0,NA,mt-at
137,5,71.46,80.99,-0.79,0,50,0,NA,mt-at
138,5,71.46,80.99,-1.57,-0.79,50,0,NA,mt-at
139,5,71.46,80.99,-2.36,-1.57,50,0,NA,mt-at
140,5,71.46,80.99,-3.14,-2.36,50,0,NA,mt-at
141,5,71.46,80.99,0,0.79,50,0,NA,mt-at
142,5,71.46,80.99,0.79,1.57,50,0,NA,mt-at
143,5,71.46,80.99,1.57,2.36,50,0,NA,mt-at
144,5,71.46,80.99,2.36,3.14,50,0,NA,mt-at
145,5,80.99,90.51,-0.79,0,50,0,NA,mt-at
146,5,80.99,90.51,-1.57,-0.79,50,0,NA,mt-at
147,5,80.99,90.51,-2.36,-1.57,50,0,NA,mt-at
148,5,80.99,90.51,-3.14,-2.36,50,0,NA,mt-at
149,5,80.99,90.51,0,0.79,50,0,NA,mt-at
150,5,80.99,90.51,0.79,1.57,50,0,NA,mt-at
151,5,80.99,90.51,1.57,2.36,50,0,NA,mt-at
152,5,80.99,90.51,2.36,3.14,50,0,NA,mt-at
1,6,-14.29,-4.76,-0.79,0,50,597,7.394487423,mt-at
2,6,-14.29,-4.76,-1.57,-0.79,50,1,13.462191,mt-at
3,6,-14.29,-4.76,-2.36,-1.57,50,42,20.98000491,mt-at
4,6,-14.29,-4.76,-3.14,-2.36,50,0,NA,mt-at
5,6,-14.29,-4.76,0,0.79,50,371,3.938560864,mt-at
6,6,-14.29,-4.76,0.79,1.57,50,1,4.344497262,mt-at
7,6,-14.29,-4.76,1.57,2.36,50,0,NA,mt-at
8,6,-14.29,-4.76,2.36,3.14,50,0,NA,mt-at
9,6,-23.82,-14.29,-0.79,0,50,415,6.418177076,mt-at
10,6,-23.82,-14.29,-1.57,-0.79,50,42,6.464761612,mt-at
11,6,-23.82,-14.29,-2.36,-1.57,50,9,8.267876629,mt-at
12,6,-23.82,-14.29,-3.14,-2.36,50,0,NA,mt-at
13,6,-23.82,-14.29,0,0.79,50,1202,4.446086723,mt-at
14,6,-23.82,-14.29,0.79,1.57,50,235,4.00936191,mt-at
15,6,-23.82,-14.29,1.57,2.36,50,4,2.722217106,mt-at
16,6,-23.82,-14.29,2.36,3.14,50,0,NA,mt-at
17,6,-33.35,-23.82,-0.79,0,50,3,1.764891327,mt-at
18,6,-33.35,-23.82,-1.57,-0.79,50,110,5.590667086,mt-at
19,6,-33.35,-23.82,-2.36,-1.57,50,461,4.079036954,mt-at
20,6,-33.35,-23.82,-3.14,-2.36,50,1580,4.025920396,mt-at
21,6,-33.35,-23.82,0,0.79,50,100,1.596180167,mt-at
22,6,-33.35,-23.82,0.79,1.57,50,147,1.880445536,mt-at
23,6,-33.35,-23.82,1.57,2.36,50,35,2.567874938,mt-at
24,6,-33.35,-23.82,2.36,3.14,50,198,4.339751022,mt-at
25,6,-4.76,4.76,-0.79,0,50,92,7.875609705,mt-at
26,6,-4.76,4.76,-1.57,-0.79,50,0,NA,mt-at
27,6,-4.76,4.76,-2.36,-1.57,50,2,20.87775008,mt-at
28,6,-4.76,4.76,-3.14,-2.36,50,0,NA,mt-at
29,6,-4.76,4.76,0,0.79,50,3,6.181266867,mt-at
30,6,-4.76,4.76,0.79,1.57,50,0,NA,mt-at
31,6,-4.76,4.76,1.57,2.36,50,0,NA,mt-at
32,6,-4.76,4.76,2.36,3.14,50,0,NA,mt-at
33,6,-42.88,-33.35,-0.79,0,50,17,0.705644752,mt-at
34,6,-42.88,-33.35,-1.57,-0.79,50,23,0.755694666,mt-at
35,6,-42.88,-33.35,-2.36,-1.57,50,90,3.424826005,mt-at
36,6,-42.88,-33.35,-3.14,-2.36,50,954,3.067833954,mt-at
37,6,-42.88,-33.35,0,0.79,50,75,1.325888017,mt-at
38,6,-42.88,-33.35,0.79,1.57,50,151,1.574156478,mt-at
39,6,-42.88,-33.35,1.57,2.36,50,86,1.658408543,mt-at
