landmark_index,sample_index,min_alpha,max_alpha,min_theta,max_theta,num,pts,r,stype
59,3,-71.46,-61.93,-2.36,-1.57,50,0,NA,mt-zrf
60,3,-71.46,-61.93,-3.14,-2.36,50,0,NA,mt-zrf
61,3,-71.46,-61.93,0,0.79,50,0,NA,mt-zrf
62,3,-71.46,-61.93,0.79,1.57,50,0,NA,mt-zrf
63,3,-71.46,-61.93,1.57,2.36,50,0,NA,mt-zrf
64,3,-71.46,-61.93,2.36,3.14,50,0,NA,mt-zrf
65,3,-80.99,-71.46,-0.79,0,50,0,NA,mt-zrf
66,3,-80.99,-71.46,-1.57,-0.79,50,0,NA,mt-zrf
67,3,-80.99,-71.46,-2.36,-1.57,50,0,NA,mt-zrf
68,3,-80.99,-71.46,-3.14,-2.36,50,0,NA,mt-zrf
69,3,-80.99,-71.46,0,0.79,50,0,NA,mt-zrf
70,3,-80.99,-71.46,0.79,1.57,50,0,NA,mt-zrf
71,3,-80.99,-71.46,1.57,2.36,50,0,NA,mt-zrf
72,3,-80.99,-71.46,2.36,3.14,50,0,NA,mt-zrf
73,3,-90.51,-80.99,-0.79,0,50,0,NA,mt-zrf
74,3,-90.51,-80.99,-1.57,-0.79,50,0,NA,mt-zrf
75,3,-90.51,-80.99,-2.36,-1.57,50,0,NA,mt-zrf
76,3,-90.51,-80.99,-3.14,-2.36,50,0,NA,mt-zrf
77,3,-90.51,-80.99,0,0.79,50,0,NA,mt-zrf
78,3,-90.51,-80.99,0.79,1.57,50,0,NA,mt-zrf
79,3,-90.51,-80.99,1.57,2.36,50,0,NA,mt-zrf
80,3,-90.51,-80.99,2.36,3.14,50,0,NA,mt-zrf
81,3,14.29,23.82,-0.79,0,50,785,5.686524279,mt-zrf
82,3,14.29,23.82,-1.57,-0.79,50,500,5.107797,mt-zrf
83,3,14.29,23.82,-2.36,-1.57,50,1520,11.90209999,mt-zrf
84,3,14.29,23.82,-3.14,-2.36,50,2309,8.826983103,mt-zrf
85,3,14.29,23.82,0,0.79,50,704,16.82051153,mt-zrf
86,3,14.29,23.82,0.79,1.57,50,4205,12.14566836,mt-zrf
87,3,14.29,23.82,1.57,2.36,50,775,4.800560927,mt-zrf
88,3,14.29,23.82,2.36,3.14,50,2128,4.830481428,mt-zrf
89,3,23.82,33.35,-0.79,0,50,88,2.481042511,mt-zrf
90,3,23.82,33.35,-1.57,-0.79,50,347,4.038444075,mt-zrf
91,3,23.82,33.35,-2.36,-1.57,50,1092,12.20040467,mt-zrf
92,3,23.82,33.35,-3.14,-2.36,50,3130,6.077266039,mt-zrf
93,3,23.82,33.35,0,0.79,50,1651,10.66721239,mt-zrf
94,3,23.82,33.35,0.79,1.57,50,4510,9.423829556,mt-zrf
95,3,23.82,33.35,1.57,2.36,50,1872,5.453996573,mt-zrf
96,3,23.82,33.35,2.36,3.14,50,2838,5.419132835,mt-zrf
97,3,33.35,42.88,-0.79,0,50,2330,3.293195327,mt-zrf
98,3,33.35,42.88,-1.57,-0.79,50,1989,3.394256063,mt-zrf
99,3,33.35,42.88,-2.36,-1.57,50,4548,4.687808066,mt-zrf
100,3,33.35,42.88,-3.14,-2.36,50,6553,5.242317292,mt-zrf
101,3,33.35,42.88,0,0.79,50,10268,7.600389756,mt-zrf
102,3,33.35,42.88,0.79,1.57,50,8812,6.096272569,mt-zrf
103,3,33.35,42.88,1.57,2.36,50,3299,3.900461021,mt-zrf
104,3,33.35,42.88,2.36,3.14,50,2758,3.663205503,mt-zrf
105,3,4.76,14.29,-0.79,0,50,13,6.673487351,mt-zrf
106,3,4.76,14.29,-1.57,-0.79,50,488,8.740687639,mt-zrf
107,3,4.76,14.29,-2.36,-1.57,50,1714,10.18988792,mt-zrf
108,3,4.76,14.29,-3.14,-2.36,50,2658,6.138410412,mt-zrf
109,3,4.76,14.29,0,0.79,50,34,12.61238446,mt-zrf
110,3,4.76,14.29,0.79,1.57,50,1783,12.46430587,mt-zrf
111,3,4.76,14.29,1.57,2.36,50,315,5.248939425,mt-zrf
112,3,4.76,14.29,2.36,3.14,50,823,6.118819535,mt-zrf
113,3,42.88,52.4,-0.79,0,50,556,1.929687924,mt-zrf
114,3,42.88,52.4,-1.57,-0.79,50,458,1.619052443,mt-zrf
115,3,42.88,52.4,-2.36,-1.57,50,3650,4.701825524,mt-zrf
116,3,42.88,52.4,-3.14,-2.36,50,3830,4.964773064,mt-zrf
117,3,42.88,52.4,0,0.79,50,4107,4.470221219,mt-zrf
118,3,42.88,52.4,0.79,1.57,50,1780,3.836067808,mt-zrf
119,3,42.88,52.4,1.57,2.36,50,621,1.776503038,mt-zrf
120,3,42.88,52.4,2.36,3.14,50,1055,2.582767466,mt-zrf
121,3,52.4,61.93,-0.79,0,50,0,NA,mt-zrf
122,3,52.4,61.93,-1.57,-0.79,50,0,NA,mt-zrf
123,3,52.4,61.93,-2.36,-1.57,50,0,NA,mt-zrf
124,3,52.4,61.93,-3.14,-2.36,50,0,NA,mt-zrf
125,3,52.4,61.93,0,0.79,50,0,NA,mt-zrf
126,3,52.4,61.93,0.79,1.57,50,0,NA,mt-zrf
127,3,52.4,61.93,1.57,2.36,50,0,NA,mt-zrf
128,3,52.4,61.93,2.36,3.14,50,0,NA,mt-zrf
129,3,61.93,71.46,-0.79,0,50,0,NA,mt-zrf
130,3,61.93,71.46,-1.57,-0.79,50,0,NA,mt-zrf
131,3,61.93,71.46,-2.36,-1.57,50,0,NA,mt-zrf
132,3,61.93,71.46,-3.14,-2.36,50,0,NA,mt-zrf
133,3,61.93,71.46,0,0.79,50,0,NA,mt-zrf
134,3,61.93,71.46,0.79,1.57,50,0,NA,mt-zrf
135,3,61.93,71.46,1.57,2.36,50,0,NA,mt-zrf
136,3,61.93,71.46,2.36,3.14,50,0,NA,mt-zrf
137,3,71.46,80.99,-0.79,0,50,0,NA,mt-zrf
138,3,71.46,80.99,-1.57,-0.79,50,0,NA,mt-zrf
139,3,71.46,80.99,-2.36,-1.57,50,0,NA,mt-zrf
140,3,71.46,80.99,-3.14,-2.36,50,0,NA,mt-zrf
141,3,71.46,80.99,0,0.79,50,0,NA,mt-zrf
142,3,71.46,80.99,0.79,1.57,50,0,NA,mt-zrf
143,3,71.46,80.99,1.57,2.36,50,0,NA,mt-zrf
144,3,71.46,80.99,2.36,3.14,50,0,NA,mt-zrf
145,3,80.99,90.51,-0.79,0,50,0,NA,mt-zrf
146,3,80.99,90.51,-1.57,-0.79,50,0,NA,mt-zrf
147,3,80.99,90.51,-2.36,-1.57,50,0,NA,mt-zrf
148,3,80.99,90.51,-3.14,-2.36,50,0,NA,mt-zrf
149,3,80.99,90.51,0,0.79,50,0,NA,mt-zrf
150,3,80.99,90.51,0.79,1.57,50,0,NA,mt-zrf
151,3,80.99,90.51,1.57,2.36,50,0,NA,mt-zrf
152,3,80.99,90.51,2.36,3.14,50,0,NA,mt-zrf
1,4,-14.29,-4.76,-0.79,0,50,768,7.843778462,mt-zrf
2,4,-14.29,-4.76,-1.57,-0.79,50,695,12.80346177,mt-zrf
3,4,-14.29,-4.76,-2.36,-1.57,50,4874,14.99723586,mt-zrf
4,4,-14.29,-4.76,-3.14,-2.36,50,121,5.952573365,mt-zrf
5,4,-14.29,-4.76,0,0.79,50,588,12.87844473,mt-zrf
6,4,-14.29,-4.76,0.79,1.57,50,2470,9.254111404,mt-zrf
7,4,-14.29,-4.76,1.57,2.36,50,197,3.211288709,mt-zrf
8,4,-14.29,-4.76,2.36,3.14,50,90,1.858560356,mt-zrf
9,4,-23.82,-14.29,-0.79,0,50,1964,8.197199554,mt-zrf
10,4,-23.82,-14.29,-1.57,-0.79,50,2167,8.09836867,mt-zrf
11,4,-23.82,-14.29,-2.36,-1.57,50,10585,10.28802759,mt-zrf
12,4,-23.82,-14.29,-3.14,-2.36,50,1391,8.821007803,mt-zrf
13,4,-23.82,-14.29,0,0.79,50,1570,10.12445829,mt-zrf
14,4,-23.82,-14.29,0.79,1.57,50,1437,6.317705548,mt-zrf
15,4,-23.82,-14.29,1.57,2.36,50,199,2.00580453,mt-zrf
16,4,-23.82,-14.29,2.36,3.14,50,119,1.574466951,mt-zrf
17,4,-33.35,-23.82,-0.79,0,50,7782,8.695045477,mt-zrf
18,4,-33.35,-23.82,-1.57,-0.79,50,6363,6.717900166,mt-zrf
19,4,-33.35,-23.82,-2.36,-1.57,50,4916,7.573839985,mt-zrf
20,4,-33.35,-23.82,-3.14,-2.36,50,1018,15.73958484,mt-zrf
21,4,-33.35,-23.82,0,0.79,50,1014,8.556073651,mt-zrf
22,4,-33.35,-23.82,0.79,1.57,50,18,3.217174332,mt-zrf
23,4,-33.35,-23.82,1.57,2.36,50,0,NA,mt-zrf
24,4,-33.35,-23.82,2.36,3.14,50,0,NA,mt-zrf
25,4,-4.76,4.76,-0.79,0,50,1067,10.01389518,mt-zrf
26,4,-4.76,4.76,-1.57,-0.79,50,588,14.08575901,mt-zrf
27,4,-4.76,4.76,-2.36,-1.57,50,3107,15.3011628,mt-zrf
28,4,-4.76,4.76,-3.14,-2.36,50,122,7.745784166,mt-zrf
29,4,-4.76,4.76,0,0.79,50,846,1.983332785,mt-zrf
30,4,-4.76,4.76,0.79,1.57,50,871,2.12272384,mt-zrf
31,4,-4.76,4.76,1.57,2.36,50,404,1.970363773,mt-zrf
32,4,-4.76,4.76,2.36,3.14,50,0,NA,mt-zrf
33,4,-42.88,-33.35,-0.79,0,50,138,9.161165675,mt-zrf
34,4,-42.88,-33.35,-1.57,-0.79,50,2416,8.385907302,mt-zrf
35,4,-42.88,-33.35,-2.36,-1.57,50,822,7.940247647,mt-zrf
36,4,-42.88,-33.35,-3.14,-2.36,50,96,13.44332611,mt-zrf
37,4,-42.88,-33.35,0,0.79,50,0,NA,mt-zrf
38,4,-42.88,-33.35,0.79,1.57,50,27,37.0988688,mt-zrf
39,4,-42.88,-33.35,1.57,2.36,50,0,NA,mt-zrf
40,4,-42.88,-33.35,2.36,3.14,50,0,NA,mt-zrf
41,4,-52.4,-42.88,-0.79,0,50,0,NA,mt-zrf
42,4,-52.4,-42.88,-1.57,-0.79,50,204,8.630340378,mt-zrf
43,4,-52.4,-42.88,-2.36,-1.57,50,457,8.260578667,mt-zrf
44,4,-52.4,-42.88,-3.14,-2.36,50,2,14.85560165,mt-zrf
45,4,-52.4,-42.88,0,0.79,50,0,NA,mt-zrf
46,4,-52.4,-42.88,0.79,1.57,50,0,NA,mt-zrf
47,4,-52.4,-42.88,1.57,2.36,50,0,NA,mt-zrf
48,4,-52.4,-42.88,2.36,3.14,50,0,NA,mt-zrf
49,4,-61.93,-52.4,-0.79,0,50,0,NA,mt-zrf
50,4,-61.93,-52.4,-1.57,-0.79,50,0,NA,mt-zrf
51,4,-61.93,-52.4,-2.36,-1.57,50,0,NA,mt-zrf
52,4,-61.93,-52.4,-3.14,-2.36,50,0,NA,mt-zrf
53,4,-61.93,-52.4,0,0.79,50,0,NA,mt-zrf
54,4,-61.93,-52.4,0.79,1.57,50,0,NA,mt-zrf
55,4,-61.93,-52.4,1.57,2.36,50,0,NA,mt-zrf
56,4,-61.93,-52.4,2.36,3.14,50,0,NA,mt-zrf
57,4,-71.46,-61.93,-0.79,0,50,0,NA,mt-zrf
58,4,-71.46,-61.93,-1.57,-0.79,50,0,NA,mt-zrf
59,4,-71.46,-61.93,-2.36,-1.57,50,0,NA,mt-zrf
60,4,-71.46,-61.93,-3.14,-2.36,50,0,NA,mt-zrf
61,4,-71.46,-61.93,0,0.79,50,0,NA,mt-zrf
62,4,-71.46,-61.93,0.79,1.57,50,0,NA,mt-zrf
63,4,-71.46,-61.93,1.57,2.36,50,0,NA,mt-zrf
64,4,-71.46,-61.93,2.36,3.14,50,0,NA,mt-zrf
65,4,-80.99,-71.46,-0.79,0,50,0,NA,mt-zrf
66,4,-80.99,-71.46,-1.57,-0.79,50,0,NA,mt-zrf
67,4,-80.99,-71.46,-2.36,-1.57,50,0,NA,mt-zrf
68,4,-80.99,-71.46,-3.14,-2.36,50,0,NA,mt-zrf
69,4,-80.99,-71.46,0,0.79,50,0,NA,mt-zrf
70,4,-80.99,-71.46,0.79,1.57,50,0,NA,mt-zrf
71,4,-80.99,-71.46,1.57,2.36,50,0,NA,mt-zrf
72,4,-80.99,-71.46,2.36,3.14,50,0,NA,mt-zrf
73,4,-90.51,-80.99,-0.79,0,50,0,NA,mt-zrf
74,4,-90.51,-80.99,-1.57,-0.79,50,0,NA,mt-zrf
75,4,-90.51,-80.99,-2.36,-1.57,50,0,NA,mt-zrf
76,4,-90.51,-80.99,-3.14,-2.36,50,0,NA,mt-zrf
77,4,-90.51,-80.99,0,0.79,50,0,NA,mt-zrf
78,4,-90.51,-80.99,0.79,1.57,50,0,NA,mt-zrf
79,4,-90.51,-80.99,1.57,2.36,50,0,NA,mt-zrf
80,4,-90.51,-80.99,2.36,3.14,50,0,NA,mt-zrf
81,4,14.29,23.82,-0.79,0,50,734,8.018401322,mt-zrf
82,4,14.29,23.82,-1.57,-0.79,50,806,11.63958917,mt-zrf
83,4,14.29,23.82,-2.36,-1.57,50,3193,10.5701677,mt-zrf
84,4,14.29,23.82,-3.14,-2.36,50,1807,4.135778569,mt-zrf
85,4,14.29,23.82,0,0.79,50,1103,4.63110145,mt-zrf
86,4,14.29,23.82,0.79,1.57,50,4513,5.92702383,mt-zrf
87,4,14.29,23.82,1.57,2.36,50,262,3.311233047,mt-zrf
88,4,14.29,23.82,2.36,3.14,50,100,3.540617514,mt-zrf
89,4,23.82,33.35,-0.79,0,50,752,5.065767499,mt-zrf
90,4,23.82,33.35,-1.57,-0.79,50,1003,10.45771276,mt-zrf
91,4,23.82,33.35,-2.36,-1.57,50,5226,10.44027644,mt-zrf
92,4,23.82,33.35,-3.14,-2.36,50,3586,5.66738522,mt-zrf
93,4,23.82,33.35,0,0.79,50,1072,5.206140924,mt-zrf
94,4,23.82,33.35,0.79,1.57,50,5971,6.99692683,mt-zrf
95,4,23.82,33.35,1.57,2.36,50,2646,3.672796803,mt-zrf
96,4,23.82,33.35,2.36,3.14,50,1461,2.596153308,mt-zrf
97,4,33.35,42.88,-0.79,0,50,1597,3.678924871,mt-zrf
98,4,33.35,42.88,-1.57,-0.79,50,1799,3.762003182,mt-zrf
99,4,33.35,42.88,-2.36,-1.57,50,11418,7.779401365,mt-zrf
100,4,33.35,42.88,-3.14,-2.36,50,6491,5.711548997,mt-zrf
101,4,33.35,42.88,0,0.79,50,2831,3.511326243,mt-zrf
102,4,33.35,42.88,0.79,1.57,50,8106,5.710362556,mt-zrf
103,4,33.35,42.88,1.57,2.36,50,5664,4.469496809,mt-zrf
104,4,33.35,42.88,2.36,3.14,50,2433,3.464763406,mt-zrf
105,4,4.76,14.29,-0.79,0,50,898,10.48734631,mt-zrf
106,4,4.76,14.29,-1.57,-0.79,50,835,13.16263889,mt-zrf
107,4,4.76,14.29,-2.36,-1.57,50,3678,15.20531448,mt-zrf
108,4,4.76,14.29,-3.14,-2.36,50,452,3.690789733,mt-zrf
109,4,4.76,14.29,0,0.79,50,937,5.69365469,mt-zrf
110,4,4.76,14.29,0.79,1.57,50,1510,7.833623672,mt-zrf
111,4,4.76,14.29,1.57,2.36,50,357,2.037768268,mt-zrf
112,4,4.76,14.29,2.36,3.14,50,50,1.110973931,mt-zrf
113,4,42.88,52.4,-0.79,0,50,3043,3.410057785,mt-zrf
114,4,42.88,52.4,-1.57,-0.79,50,1972,3.741739774,mt-zrf
115,4,42.88,52.4,-2.36,-1.57,50,6563,5.198903973,mt-zrf
116,4,42.88,52.4,-3.14,-2.36,50,7429,4.50837268,mt-zrf
117,4,42.88,52.4,0,0.79,50,3719,3.442280827,mt-zrf
118,4,42.88,52.4,0.79,1.57,50,17302,8.892480999,mt-zrf
119,4,42.88,52.4,1.57,2.36,50,8543,5.305877217,mt-zrf
120,4,42.88,52.4,2.36,3.14,50,5238,3.793356242,mt-zrf
121,4,52.4,61.93,-0.79,0,50,618,2.124489565,mt-zrf
122,4,52.4,61.93,-1.57,-0.79,50,927,2.156664029,mt-zrf
123,4,52.4,61.93,-2.36,-1.57,50,7054,7.062660166,mt-zrf
124,4,52.4,61.93,-3.14,-2.36,50,10599,6.128398723,mt-zrf
125,4,52.4,61.93,0,0.79,50,2111,2.988247252,mt-zrf
126,4,52.4,61.93,0.79,1.57,50,24618,9.857955056,mt-zrf
127,4,52.4,61.93,1.57,2.36,50,8614,4.904905453,mt-zrf
128,4,52.4,61.93,2.36,3.14,50,2715,3.14273473,mt-zrf
129,4,61.93,71.46,-0.79,0,50,0,NA,mt-zrf
130,4,61.93,71.46,-1.57,-0.79,50,0,NA,mt-zrf
131,4,61.93,71.46,-2.36,-1.57,50,65,8.589925054,mt-zrf
132,4,61.93,71.46,-3.14,-2.36,50,1074,4.868959964,mt-zrf
133,4,61.93,71.46,0,0.79,50,0,NA,mt-zrf
134,4,61.93,71.46,0.79,1.57,50,15833,12.46297256,mt-zrf
135,4,61.93,71.46,1.57,2.36,50,1782,3.691075909,mt-zrf
136,4,61.93,71.46,2.36,3.14,50,1001,2.770694482,mt-zrf
137,4,71.46,80.99,-0.79,0,50,0,NA,mt-zrf
138,4,71.46,80.99,-1.57,-0.79,50,0,NA,mt-zrf
139,4,71.46,80.99,-2.36,-1.57,50,0,NA,mt-zrf
140,4,71.46,80.99,-3.14,-2.36,50,0,NA,mt-zrf
141,4,71.46,80.99,0,0.79,50,0,NA,mt-zrf
142,4,71.46,80.99,0.79,1.57,50,912,20.25491627,mt-zrf
143,4,71.46,80.99,1.57,2.36,50,0,NA,mt-zrf
144,4,71.46,80.99,2.36,3.14,50,0,NA,mt-zrf
145,4,80.99,90.51,-0.79,0,50,0,NA,mt-zrf
146,4,80.99,90.51,-1.57,-0.79,50,0,NA,mt-zrf
147,4,80.99,90.51,-2.36,-1.57,50,0,NA,mt-zrf
148,4,80.99,90.51,-3.14,-2.36,50,0,NA,mt-zrf
149,4,80.99,90.51,0,0.79,50,0,NA,mt-zrf
150,4,80.99,90.51,0.79,1.57,50,0,NA,mt-zrf
151,4,80.99,90.51,1.57,2.36,50,0,NA,mt-zrf
152,4,80.99,90.51,2.36,3.14,50,0,NA,mt-zrf
1,5,-14.29,-4.76,-0.79,0,50,906,6.104495724,mt-zrf
2,5,-14.29,-4.76,-1.57,-0.79,50,119,5.937981511,mt-zrf
3,5,-14.29,-4.76,-2.36,-1.57,50,565,8.501368332,mt-zrf
4,5,-14.29,-4.76,-3.14,-2.36,50,4267,7.451199516,mt-zrf
5,5,-14.29,-4.76,0,0.79,50,2225,16.44951753,mt-zrf
6,5,-14.29,-4.76,0.79,1.57,50,6529,10.87536091,mt-zrf
7,5,-14.29,-4.76,1.57,2.36,50,1057,7.510306116,mt-zrf
8,5,-14.29,-4.76,2.36,3.14,50,5085,5.760565374,mt-zrf
9,5,-23.82,-14.29,-0.79,0,50,1933,3.558505602,mt-zrf
10,5,-23.82,-14.29,-1.57,-0.79,50,2114,4.386031907,mt-zrf
11,5,-23.82,-14.29,-2.36,-1.57,50,7175,7.721032608,mt-zrf
12,5,-23.82,-14.29,-3.14,-2.36,50,12696,7.084297942,mt-zrf
13,5,-23.82,-14.29,0,0.79,50,5200,11.07134458,mt-zrf
14,5,-23.82,-14.29,0.79,1.57,50,2844,11.18790314,mt-zrf
15,5,-23.82,-14.29,1.57,2.36,50,507,1.48271836,mt-zrf
16,5,-23.82,-14.29,2.36,3.14,50,2659,4.388108848,mt-zrf
17,5,-33.35,-23.82,-0.79,0,50,4375,6.257697729,mt-zrf
18,5,-33.35,-23.82,-1.57,-0.79,50,13830,7.904981619,mt-zrf
19,5,-33.35,-23.82,-2.36,-1.57,50,22287,11.33820647,mt-zrf
20,5,-33.35,-23.82,-3.14,-2.36,50,874,3.665580934,mt-zrf
21,5,-33.35,-23.82,0,0.79,50,2326,8.451846158,mt-zrf
22,5,-33.35,-23.82,0.79,1.57,50,759,23.29404551,mt-zrf
23,5,-33.35,-23.82,1.57,2.36,50,221,1.756640597,mt-zrf
24,5,-33.35,-23.82,2.36,3.14,50,124,1.712943065,mt-zrf
25,5,-4.76,4.76,-0.79,0,50,610,7.13786016,mt-zrf
26,5,-4.76,4.76,-1.57,-0.79,50,32,9.347597514,mt-zrf
27,5,-4.76,4.76,-2.36,-1.57,50,36,8.633319452,mt-zrf
28,5,-4.76,4.76,-3.14,-2.36,50,764,11.96859224,mt-zrf
29,5,-4.76,4.76,0,0.79,50,936,14.95138066,mt-zrf
30,5,-4.76,4.76,0.79,1.57,50,2798,21.11004533,mt-zrf
31,5,-4.76,4.76,1.57,2.36,50,2692,7.654681792,mt-zrf
32,5,-4.76,4.76,2.36,3.14,50,4386,8.234264013,mt-zrf
33,5,-42.88,-33.35,-0.79,0,50,711,6.961213647,mt-zrf
34,5,-42.88,-33.35,-1.57,-0.79,50,5631,8.232186636,mt-zrf
35,5,-42.88,-33.35,-2.36,-1.57,50,605,15.29326604,mt-zrf
36,5,-42.88,-33.35,-3.14,-2.36,50,32,15.18587283,mt-zrf
37,5,-42.88,-33.35,0,0.79,50,86,7.422420443,mt-zrf
38,5,-42.88,-33.35,0.79,1.57,50,66,26.74395885,mt-zrf
39,5,-42.88,-33.35,1.57,2.36,50,18,17.38778007,mt-zrf
40,5,-42.88,-33.35,2.36,3.14,50,5,8.486588263,mt-zrf
41,5,-52.4,-42.88,-0.79,0,50,0,NA,mt-zrf
42,5,-52.4,-42.88,-1.57,-0.79,50,0,11.74146025,mt-zrf
43,5,-52.4,-42.88,-2.36,-1.57,50,0,NA,mt-zrf
44,5,-52.4,-42.88,-3.14,-2.36,50,0,NA,mt-zrf
45,5,-52.4,-42.88,0,0.79,50,0,NA,mt-zrf
46,5,-52.4,-42.88,0.79,1.57,50,0,NA,mt-zrf
47,5,-52.4,-42.88,1.57,2.36,50,0,NA,mt-zrf
48,5,-52.4,-42.88,2.36,3.14,50,0,NA,mt-zrf
49,5,-61.93,-52.4,-0.79,0,50,0,NA,mt-zrf
50,5,-61.93,-52.4,-1.57,-0.79,50,0,NA,mt-zrf
51,5,-61.93,-52.4,-2.36,-1.57,50,0,NA,mt-zrf
52,5,-61.93,-52.4,-3.14,-2.36,50,0,NA,mt-zrf
53,5,-61.93,-52.4,0,0.79,50,0,NA,mt-zrf
54,5,-61.93,-52.4,0.79,1.57,50,0,NA,mt-zrf
55,5,-61.93,-52.4,1.57,2.36,50,0,NA,mt-zrf
56,5,-61.93,-52.4,2.36,3.14,50,0,NA,mt-zrf
57,5,-71.46,-61.93,-0.79,0,50,0,NA,mt-zrf
58,5,-71.46,-61.93,-1.57,-0.79,50,0,NA,mt-zrf
59,5,-71.46,-61.93,-2.36,-1.57,50,0,NA,mt-zrf
60,5,-71.46,-61.93,-3.14,-2.36,50,0,NA,mt-zrf
61,5,-71.46,-61.93,0,0.79,50,0,NA,mt-zrf
62,5,-71.46,-61.93,0.79,1.57,50,0,NA,mt-zrf
63,5,-71.46,-61.93,1.57,2.36,50,0,NA,mt-zrf
64,5,-71.46,-61.93,2.36,3.14,50,0,NA,mt-zrf
65,5,-80.99,-71.46,-0.79,0,50,0,NA,mt-zrf
66,5,-80.99,-71.46,-1.57,-0.79,50,0,NA,mt-zrf
67,5,-80.99,-71.46,-2.36,-1.57,50,0,NA,mt-zrf
68,5,-80.99,-71.46,-3.14,-2.36,50,0,NA,mt-zrf
69,5,-80.99,-71.46,0,0.79,50,0,NA,mt-zrf
70,5,-80.99,-71.46,0.79,1.57,50,0,NA,mt-zrf
71,5,-80.99,-71.46,1.57,2.36,50,0,NA,mt-zrf
72,5,-80.99,-71.46,2.36,3.14,50,0,NA,mt-zrf
73,5,-90.51,-80.99,-0.79,0,50,0,NA,mt-zrf
74,5,-90.51,-80.99,-1.57,-0.79,50,0,NA,mt-zrf
75,5,-90.51,-80.99,-2.36,-1.57,50,0,NA,mt-zrf
76,5,-90.51,-80.99,-3.14,-2.36,50,0,NA,mt-zrf
77,5,-90.51,-80.99,0,0.79,50,0,NA,mt-zrf
78,5,-90.51,-80.99,0.79,1.57,50,0,NA,mt-zrf
79,5,-90.51,-80.99,1.57,2.36,50,0,NA,mt-zrf
80,5,-90.51,-80.99,2.36,3.14,50,0,NA,mt-zrf
81,5,14.29,23.82,-0.79,0,50,30,1.349837253,mt-zrf
82,5,14.29,23.82,-1.57,-0.79,50,119,4.814649713,mt-zrf
83,5,14.29,23.82,-2.36,-1.57,50,113,13.60353378,mt-zrf
84,5,14.29,23.82,-3.14,-2.36,50,684,16.30462977,mt-zrf
85,5,14.29,23.82,0,0.79,50,936,10.94900185,mt-zrf
86,5,14.29,23.82,0.79,1.57,50,1073,15.95423286,mt-zrf
87,5,14.29,23.82,1.57,2.36,50,3027,10.32383781,mt-zrf
88,5,14.29,23.82,2.36,3.14,50,268,8.903804271,mt-zrf
89,5,23.82,33.35,-0.79,0,50,108,7.346264496,mt-zrf
90,5,23.82,33.35,-1.57,-0.79,50,68,6.500048888,mt-zrf
91,5,23.82,33.35,-2.36,-1.57,50,18,6.153408282,mt-zrf
92,5,23.82,33.35,-3.14,-2.36,50,199,12.99752411,mt-zrf
93,5,23.82,33.35,0,0.79,50,410,12.52902633,mt-zrf
94,5,23.82,33.35,0.79,1.57,50,3221,28.65434672,mt-zrf
95,5,23.82,33.35,1.57,2.36,50,1668,10.16928206,mt-zrf
96,5,23.82,33.35,2.36,3.14,50,830,7.999491932,mt-zrf
97,5,33.35,42.88,-0.79,0,50,620,4.827017058,mt-zrf
98,5,33.35,42.88,-1.57,-0.79,50,423,5.07865178,mt-zrf
99,5,33.35,42.88,-2.36,-1.57,50,413,6.318833126,mt-zrf
100,5,33.35,42.88,-3.14,-2.36,50,1574,11.3809882,mt-zrf
101,5,33.35,42.88,0,0.79,50,662,12.45211866,mt-zrf
102,5,33.35,42.88,0.79,1.57,50,3835,21.33065313,mt-zrf
103,5,33.35,42.88,1.57,2.36,50,3478,10.79705648,mt-zrf
104,5,33.35,42.88,2.36,3.14,50,2812,8.47992488,mt-zrf
105,5,4.76,14.29,-0.79,0,50,401,5.573062374,mt-zrf
106,5,4.76,14.29,-1.57,-0.79,50,21,7.060771719,mt-zrf
107,5,4.76,14.29,-2.36,-1.57,50,209,9.489435755,mt-zrf
108,5,4.76,14.29,-3.14,-2.36,50,886,9.745057633,mt-zrf
109,5,4.76,14.29,0,0.79,50,969,13.8408887,mt-zrf
110,5,4.76,14.29,0.79,1.57,50,2334,17.16934517,mt-zrf
111,5,4.76,14.29,1.57,2.36,50,2393,8.838896394,mt-zrf
112,5,4.76,14.29,2.36,3.14,50,1871,8.192522841,mt-zrf
113,5,42.88,52.4,-0.79,0,50,2736,4.502473799,mt-zrf
114,5,42.88,52.4,-1.57,-0.79,50,3637,5.953223368,mt-zrf
115,5,42.88,52.4,-2.36,-1.57,50,9531,7.788208481,mt-zrf
116,5,42.88,52.4,-3.14,-2.36,50,7114,7.159486851,mt-zrf
117,5,42.88,52.4,0,0.79,50,6279,7.193186365,mt-zrf
118,5,42.88,52.4,0.79,1.57,50,6007,6.686943197,mt-zrf
119,5,42.88,52.4,1.57,2.36,50,5783,4.705980632,mt-zrf
120,5,42.88,52.4,2.36,3.14,50,6953,5.832822159,mt-zrf
121,5,52.4,61.93,-0.79,0,50,2912,3.579184893,mt-zrf
122,5,52.4,61.93,-1.57,-0.79,50,6034,5.122245854,mt-zrf
123,5,52.4,61.93,-2.36,-1.57,50,6078,7.334568216,mt-zrf
124,5,52.4,61.93,-3.14,-2.36,50,557,2.292976038,mt-zrf
125,5,52.4,61.93,0,0.79,50,5175,5.280678172,mt-zrf
126,5,52.4,61.93,0.79,1.57,50,2110,4.138681735,mt-zrf
127,5,52.4,61.93,1.57,2.36,50,473,3.016513573,mt-zrf
